ID,Predict,score_range,bad_probability,label
a17718,6,绝对Good区域,0.0,definitely_good
a17832,6,绝对Good区域,0.0,definitely_good
a17858,6,绝对Good区域,0.0,definitely_good
a19970,6,绝对Good区域,0.0,definitely_good
a20301,6,绝对Good区域,0.0,definitely_good
a20865,6,绝对Good区域,0.0,definitely_good
a20874,6,绝对Good区域,0.0,definitely_good
a24427,6,绝对Good区域,0.0,definitely_good
a25098,6,绝对Good区域,0.0,definitely_good
a25135,6,绝对Good区域,0.0,definitely_good
a25908,6,绝对Good区域,0.0,definitely_good
a26730,6,绝对Good区域,0.0,definitely_good
a27244,6,绝对Good区域,0.0,definitely_good
a28883,6,绝对Good区域,0.0,definitely_good
a28885,6,绝对Good区域,0.0,definitely_good
a29102,6,绝对Good区域,0.0,definitely_good
a30496,6,绝对Good区域,0.0,definitely_good
a30564,6,绝对Good区域,0.0,definitely_good
a31118,6,绝对Good区域,0.0,definitely_good
a00385,7,绝对Good区域,0.0,definitely_good
a01255,7,绝对Good区域,0.0,definitely_good
a03100,7,绝对Good区域,0.0,definitely_good
a06775,7,绝对Good区域,0.0,definitely_good
a07443,7,绝对Good区域,0.0,definitely_good
a08011,7,绝对Good区域,0.0,definitely_good
a08188,7,绝对Good区域,0.0,definitely_good
a11423,7,绝对Good区域,0.0,definitely_good
a13450,7,绝对Good区域,0.0,definitely_good
a13750,7,绝对Good区域,0.0,definitely_good
a15031,7,绝对Good区域,0.0,definitely_good
a15271,7,绝对Good区域,0.0,definitely_good
a16334,7,绝对Good区域,0.0,definitely_good
a16796,7,绝对Good区域,0.0,definitely_good
a19222,7,绝对Good区域,0.0,definitely_good
a19464,7,绝对Good区域,0.0,definitely_good
a20698,7,绝对Good区域,0.0,definitely_good
a22939,7,绝对Good区域,0.0,definitely_good
a23470,7,绝对Good区域,0.0,definitely_good
a23899,7,绝对Good区域,0.0,definitely_good
a26371,7,绝对Good区域,0.0,definitely_good
a26710,7,绝对Good区域,0.0,definitely_good
a29133,7,绝对Good区域,0.0,definitely_good
a29215,7,绝对Good区域,0.0,definitely_good
a30102,7,绝对Good区域,0.0,definitely_good
a30711,7,绝对Good区域,0.0,definitely_good
a30714,7,绝对Good区域,0.0,definitely_good
a00297,8,绝对Good区域,0.0,definitely_good
a01286,8,绝对Good区域,0.0,definitely_good
a01563,8,绝对Good区域,0.0,definitely_good
a01787,8,绝对Good区域,0.0,definitely_good
a02404,8,绝对Good区域,0.0,definitely_good
a04803,8,绝对Good区域,0.0,definitely_good
a04966,8,绝对Good区域,0.0,definitely_good
a06712,8,绝对Good区域,0.0,definitely_good
a07161,8,绝对Good区域,0.0,definitely_good
a07385,8,绝对Good区域,0.0,definitely_good
a08325,8,绝对Good区域,0.0,definitely_good
a08737,8,绝对Good区域,0.0,definitely_good
a10753,8,绝对Good区域,0.0,definitely_good
a11587,8,绝对Good区域,0.0,definitely_good
a13385,8,绝对Good区域,0.0,definitely_good
a15938,8,绝对Good区域,0.0,definitely_good
a16187,8,绝对Good区域,0.0,definitely_good
a17265,8,绝对Good区域,0.0,definitely_good
a17385,8,绝对Good区域,0.0,definitely_good
a17619,8,绝对Good区域,0.0,definitely_good
a18492,8,绝对Good区域,0.0,definitely_good
a18724,8,绝对Good区域,0.0,definitely_good
a22051,8,绝对Good区域,0.0,definitely_good
a22120,8,绝对Good区域,0.0,definitely_good
a22173,8,绝对Good区域,0.0,definitely_good
a23744,8,绝对Good区域,0.0,definitely_good
a25711,8,绝对Good区域,0.0,definitely_good
a26361,8,绝对Good区域,0.0,definitely_good
a26796,8,绝对Good区域,0.0,definitely_good
a27263,8,绝对Good区域,0.0,definitely_good
a29084,8,绝对Good区域,0.0,definitely_good
a29347,8,绝对Good区域,0.0,definitely_good
a30098,8,绝对Good区域,0.0,definitely_good
a30361,8,绝对Good区域,0.0,definitely_good
a00819,9,绝对Good区域,0.0,definitely_good
a01459,9,绝对Good区域,0.0,definitely_good
a04284,9,绝对Good区域,0.0,definitely_good
a04430,9,绝对Good区域,0.0,definitely_good
a04618,9,绝对Good区域,0.0,definitely_good
a05044,9,绝对Good区域,0.0,definitely_good
a06177,9,绝对Good区域,0.0,definitely_good
a07138,9,绝对Good区域,0.0,definitely_good
a07176,9,绝对Good区域,0.0,definitely_good
a07305,9,绝对Good区域,0.0,definitely_good
a07480,9,绝对Good区域,0.0,definitely_good
a07550,9,绝对Good区域,0.0,definitely_good
a08133,9,绝对Good区域,0.0,definitely_good
a09097,9,绝对Good区域,0.0,definitely_good
a09135,9,绝对Good区域,0.0,definitely_good
a10366,9,绝对Good区域,0.0,definitely_good
a10969,9,绝对Good区域,0.0,definitely_good
a14206,9,绝对Good区域,0.0,definitely_good
a15223,9,绝对Good区域,0.0,definitely_good
a16134,9,绝对Good区域,0.0,definitely_good
a17923,9,绝对Good区域,0.0,definitely_good
a21246,9,绝对Good区域,0.0,definitely_good
a21264,9,绝对Good区域,0.0,definitely_good
a21340,9,绝对Good区域,0.0,definitely_good
a22244,9,绝对Good区域,0.0,definitely_good
a22547,9,绝对Good区域,0.0,definitely_good
a24062,9,绝对Good区域,0.0,definitely_good
a26124,9,绝对Good区域,0.0,definitely_good
a26935,9,绝对Good区域,0.0,definitely_good
a27906,9,绝对Good区域,0.0,definitely_good
a02798,10,绝对Good区域,0.0,definitely_good
a05019,10,绝对Good区域,0.0,definitely_good
a05309,10,绝对Good区域,0.0,definitely_good
a07062,10,绝对Good区域,0.0,definitely_good
a11935,10,绝对Good区域,0.0,definitely_good
a12108,10,绝对Good区域,0.0,definitely_good
a15412,10,绝对Good区域,0.0,definitely_good
a16521,10,绝对Good区域,0.0,definitely_good
a19219,10,绝对Good区域,0.0,definitely_good
a20449,10,绝对Good区域,0.0,definitely_good
a23241,10,绝对Good区域,0.0,definitely_good
a23356,10,绝对Good区域,0.0,definitely_good
a25500,10,绝对Good区域,0.0,definitely_good
a26671,10,绝对Good区域,0.0,definitely_good
a27095,10,绝对Good区域,0.0,definitely_good
a28650,10,绝对Good区域,0.0,definitely_good
a29584,10,绝对Good区域,0.0,definitely_good
a29715,10,绝对Good区域,0.0,definitely_good
a30486,10,绝对Good区域,0.0,definitely_good
a00009,11,绝对Good区域,0.0,definitely_good
a01323,11,绝对Good区域,0.0,definitely_good
a03293,11,绝对Good区域,0.0,definitely_good
a03330,11,绝对Good区域,0.0,definitely_good
a04301,11,绝对Good区域,0.0,definitely_good
a05703,11,绝对Good区域,0.0,definitely_good
a06330,11,绝对Good区域,0.0,definitely_good
a08072,11,绝对Good区域,0.0,definitely_good
a09675,11,绝对Good区域,0.0,definitely_good
a10163,11,绝对Good区域,0.0,definitely_good
a10677,11,绝对Good区域,0.0,definitely_good
a12883,11,绝对Good区域,0.0,definitely_good
a13572,11,绝对Good区域,0.0,definitely_good
a15150,11,绝对Good区域,0.0,definitely_good
a16281,11,绝对Good区域,0.0,definitely_good
a16792,11,绝对Good区域,0.0,definitely_good
a17664,11,绝对Good区域,0.0,definitely_good
a19066,11,绝对Good区域,0.0,definitely_good
a20768,11,绝对Good区域,0.0,definitely_good
a22878,11,绝对Good区域,0.0,definitely_good
a24726,11,绝对Good区域,0.0,definitely_good
a26737,11,绝对Good区域,0.0,definitely_good
a27031,11,绝对Good区域,0.0,definitely_good
a27557,11,绝对Good区域,0.0,definitely_good
a31214,11,绝对Good区域,0.0,definitely_good
a02617,12,绝对Good区域,0.0,definitely_good
a04005,12,绝对Good区域,0.0,definitely_good
a04511,12,绝对Good区域,0.0,definitely_good
a06010,12,绝对Good区域,0.0,definitely_good
a08346,12,绝对Good区域,0.0,definitely_good
a10615,12,绝对Good区域,0.0,definitely_good
a10803,12,绝对Good区域,0.0,definitely_good
a11502,12,绝对Good区域,0.0,definitely_good
a13173,12,绝对Good区域,0.0,definitely_good
a14926,12,绝对Good区域,0.0,definitely_good
a16105,12,绝对Good区域,0.0,definitely_good
a16723,12,绝对Good区域,0.0,definitely_good
a16728,12,绝对Good区域,0.0,definitely_good
a17074,12,绝对Good区域,0.0,definitely_good
a18054,12,绝对Good区域,0.0,definitely_good
a20284,12,绝对Good区域,0.0,definitely_good
a22259,12,绝对Good区域,0.0,definitely_good
a22281,12,绝对Good区域,0.0,definitely_good
a22538,12,绝对Good区域,0.0,definitely_good
a22608,12,绝对Good区域,0.0,definitely_good
a24244,12,绝对Good区域,0.0,definitely_good
a25295,12,绝对Good区域,0.0,definitely_good
a25489,12,绝对Good区域,0.0,definitely_good
a26752,12,绝对Good区域,0.0,definitely_good
a27421,12,绝对Good区域,0.0,definitely_good
a28691,12,绝对Good区域,0.0,definitely_good
a29304,12,绝对Good区域,0.0,definitely_good
a30562,12,绝对Good区域,0.0,definitely_good
a31322,12,绝对Good区域,0.0,definitely_good
a01043,13,绝对Good区域,0.0,definitely_good
a01672,13,绝对Good区域,0.0,definitely_good
a01894,13,绝对Good区域,0.0,definitely_good
a02088,13,绝对Good区域,0.0,definitely_good
a02526,13,绝对Good区域,0.0,definitely_good
a03896,13,绝对Good区域,0.0,definitely_good
a04800,13,绝对Good区域,0.0,definitely_good
a06169,13,绝对Good区域,0.0,definitely_good
a06569,13,绝对Good区域,0.0,definitely_good
a07861,13,绝对Good区域,0.0,definitely_good
a10105,13,绝对Good区域,0.0,definitely_good
a11154,13,绝对Good区域,0.0,definitely_good
a12107,13,绝对Good区域,0.0,definitely_good
a12778,13,绝对Good区域,0.0,definitely_good
a13832,13,绝对Good区域,0.0,definitely_good
a14657,13,绝对Good区域,0.0,definitely_good
a14879,13,绝对Good区域,0.0,definitely_good
a14973,13,绝对Good区域,0.0,definitely_good
a15893,13,绝对Good区域,0.0,definitely_good
a16177,13,绝对Good区域,0.0,definitely_good
a17995,13,绝对Good区域,0.0,definitely_good
a18390,13,绝对Good区域,0.0,definitely_good
a18920,13,绝对Good区域,0.0,definitely_good
a19462,13,绝对Good区域,0.0,definitely_good
a19494,13,绝对Good区域,0.0,definitely_good
a19801,13,绝对Good区域,0.0,definitely_good
a21659,13,绝对Good区域,0.0,definitely_good
a22273,13,绝对Good区域,0.0,definitely_good
a22522,13,绝对Good区域,0.0,definitely_good
a23827,13,绝对Good区域,0.0,definitely_good
a24246,13,绝对Good区域,0.0,definitely_good
a25181,13,绝对Good区域,0.0,definitely_good
a26934,13,绝对Good区域,0.0,definitely_good
a27618,13,绝对Good区域,0.0,definitely_good
a28036,13,绝对Good区域,0.0,definitely_good
a28112,13,绝对Good区域,0.0,definitely_good
a28863,13,绝对Good区域,0.0,definitely_good
a00175,14,绝对Good区域,0.0,definitely_good
a00264,14,绝对Good区域,0.0,definitely_good
a02990,14,绝对Good区域,0.0,definitely_good
a02997,14,绝对Good区域,0.0,definitely_good
a03329,14,绝对Good区域,0.0,definitely_good
a05617,14,绝对Good区域,0.0,definitely_good
a09388,14,绝对Good区域,0.0,definitely_good
a11437,14,绝对Good区域,0.0,definitely_good
a14222,14,绝对Good区域,0.0,definitely_good
a16180,14,绝对Good区域,0.0,definitely_good
a16948,14,绝对Good区域,0.0,definitely_good
a17692,14,绝对Good区域,0.0,definitely_good
a18456,14,绝对Good区域,0.0,definitely_good
a22839,14,绝对Good区域,0.0,definitely_good
a25104,14,绝对Good区域,0.0,definitely_good
a26718,14,绝对Good区域,0.0,definitely_good
a27435,14,绝对Good区域,0.0,definitely_good
a28237,14,绝对Good区域,0.0,definitely_good
a29832,14,绝对Good区域,0.0,definitely_good
a30155,14,绝对Good区域,0.0,definitely_good
a30558,14,绝对Good区域,0.0,definitely_good
a00165,15,绝对Good区域,0.0,definitely_good
a01232,15,绝对Good区域,0.0,definitely_good
a02921,15,绝对Good区域,0.0,definitely_good
a03025,15,绝对Good区域,0.0,definitely_good
a03348,15,绝对Good区域,0.0,definitely_good
a03863,15,绝对Good区域,0.0,definitely_good
a04155,15,绝对Good区域,0.0,definitely_good
a05141,15,绝对Good区域,0.0,definitely_good
a08565,15,绝对Good区域,0.0,definitely_good
a08675,15,绝对Good区域,0.0,definitely_good
a09084,15,绝对Good区域,0.0,definitely_good
a11706,15,绝对Good区域,0.0,definitely_good
a11766,15,绝对Good区域,0.0,definitely_good
a12594,15,绝对Good区域,0.0,definitely_good
a12937,15,绝对Good区域,0.0,definitely_good
a15805,15,绝对Good区域,0.0,definitely_good
a15885,15,绝对Good区域,0.0,definitely_good
a17870,15,绝对Good区域,0.0,definitely_good
a18188,15,绝对Good区域,0.0,definitely_good
a19414,15,绝对Good区域,0.0,definitely_good
a20069,15,绝对Good区域,0.0,definitely_good
a20255,15,绝对Good区域,0.0,definitely_good
a22130,15,绝对Good区域,0.0,definitely_good
a22997,15,绝对Good区域,0.0,definitely_good
a23541,15,绝对Good区域,0.0,definitely_good
a23917,15,绝对Good区域,0.0,definitely_good
a25852,15,绝对Good区域,0.0,definitely_good
a25980,15,绝对Good区域,0.0,definitely_good
a26262,15,绝对Good区域,0.0,definitely_good
a29238,15,绝对Good区域,0.0,definitely_good
a30741,15,绝对Good区域,0.0,definitely_good
a31294,15,绝对Good区域,0.0,definitely_good
a31424,15,绝对Good区域,0.0,definitely_good
a31438,15,绝对Good区域,0.0,definitely_good
a00518,16,绝对Good区域,0.0,definitely_good
a03343,16,绝对Good区域,0.0,definitely_good
a03441,16,绝对Good区域,0.0,definitely_good
a03824,16,绝对Good区域,0.0,definitely_good
a04603,16,绝对Good区域,0.0,definitely_good
a04881,16,绝对Good区域,0.0,definitely_good
a06702,16,绝对Good区域,0.0,definitely_good
a07933,16,绝对Good区域,0.0,definitely_good
a09301,16,绝对Good区域,0.0,definitely_good
a10346,16,绝对Good区域,0.0,definitely_good
a11118,16,绝对Good区域,0.0,definitely_good
a13084,16,绝对Good区域,0.0,definitely_good
a13414,16,绝对Good区域,0.0,definitely_good
a14489,16,绝对Good区域,0.0,definitely_good
a14650,16,绝对Good区域,0.0,definitely_good
a14903,16,绝对Good区域,0.0,definitely_good
a14921,16,绝对Good区域,0.0,definitely_good
a14942,16,绝对Good区域,0.0,definitely_good
a15528,16,绝对Good区域,0.0,definitely_good
a15811,16,绝对Good区域,0.0,definitely_good
a16058,16,绝对Good区域,0.0,definitely_good
a17772,16,绝对Good区域,0.0,definitely_good
a19717,16,绝对Good区域,0.0,definitely_good
a19781,16,绝对Good区域,0.0,definitely_good
a20083,16,绝对Good区域,0.0,definitely_good
a20101,16,绝对Good区域,0.0,definitely_good
a23164,16,绝对Good区域,0.0,definitely_good
a23404,16,绝对Good区域,0.0,definitely_good
a24897,16,绝对Good区域,0.0,definitely_good
a25051,16,绝对Good区域,0.0,definitely_good
a25242,16,绝对Good区域,0.0,definitely_good
a26135,16,绝对Good区域,0.0,definitely_good
a26308,16,绝对Good区域,0.0,definitely_good
a26336,16,绝对Good区域,0.0,definitely_good
a27260,16,绝对Good区域,0.0,definitely_good
a27384,16,绝对Good区域,0.0,definitely_good
a28488,16,绝对Good区域,0.0,definitely_good
a29218,16,绝对Good区域,0.0,definitely_good
a29857,16,绝对Good区域,0.0,definitely_good
a00095,17,绝对Good区域,0.0,definitely_good
a00555,17,绝对Good区域,0.0,definitely_good
a01991,17,绝对Good区域,0.0,definitely_good
a02171,17,绝对Good区域,0.0,definitely_good
a02715,17,绝对Good区域,0.0,definitely_good
a03283,17,绝对Good区域,0.0,definitely_good
a03296,17,绝对Good区域,0.0,definitely_good
a03375,17,绝对Good区域,0.0,definitely_good
a03601,17,绝对Good区域,0.0,definitely_good
a03864,17,绝对Good区域,0.0,definitely_good
a03982,17,绝对Good区域,0.0,definitely_good
a04066,17,绝对Good区域,0.0,definitely_good
a04246,17,绝对Good区域,0.0,definitely_good
a04609,17,绝对Good区域,0.0,definitely_good
a04694,17,绝对Good区域,0.0,definitely_good
a05001,17,绝对Good区域,0.0,definitely_good
a05067,17,绝对Good区域,0.0,definitely_good
a05218,17,绝对Good区域,0.0,definitely_good
a05852,17,绝对Good区域,0.0,definitely_good
a06321,17,绝对Good区域,0.0,definitely_good
a06452,17,绝对Good区域,0.0,definitely_good
a06564,17,绝对Good区域,0.0,definitely_good
a06604,17,绝对Good区域,0.0,definitely_good
a06657,17,绝对Good区域,0.0,definitely_good
a06931,17,绝对Good区域,0.0,definitely_good
a07089,17,绝对Good区域,0.0,definitely_good
a08090,17,绝对Good区域,0.0,definitely_good
a08202,17,绝对Good区域,0.0,definitely_good
a08284,17,绝对Good区域,0.0,definitely_good
a08411,17,绝对Good区域,0.0,definitely_good
a08578,17,绝对Good区域,0.0,definitely_good
a08771,17,绝对Good区域,0.0,definitely_good
a09398,17,绝对Good区域,0.0,definitely_good
a09637,17,绝对Good区域,0.0,definitely_good
a10422,17,绝对Good区域,0.0,definitely_good
a10585,17,绝对Good区域,0.0,definitely_good
a10954,17,绝对Good区域,0.0,definitely_good
a11877,17,绝对Good区域,0.0,definitely_good
a12557,17,绝对Good区域,0.0,definitely_good
a12576,17,绝对Good区域,0.0,definitely_good
a12769,17,绝对Good区域,0.0,definitely_good
a13137,17,绝对Good区域,0.0,definitely_good
a13565,17,绝对Good区域,0.0,definitely_good
a14469,17,绝对Good区域,0.0,definitely_good
a15052,17,绝对Good区域,0.0,definitely_good
a15211,17,绝对Good区域,0.0,definitely_good
a15476,17,绝对Good区域,0.0,definitely_good
a15921,17,绝对Good区域,0.0,definitely_good
a15994,17,绝对Good区域,0.0,definitely_good
a16523,17,绝对Good区域,0.0,definitely_good
a16901,17,绝对Good区域,0.0,definitely_good
a17328,17,绝对Good区域,0.0,definitely_good
a17369,17,绝对Good区域,0.0,definitely_good
a17435,17,绝对Good区域,0.0,definitely_good
a17848,17,绝对Good区域,0.0,definitely_good
a18071,17,绝对Good区域,0.0,definitely_good
a18078,17,绝对Good区域,0.0,definitely_good
a19195,17,绝对Good区域,0.0,definitely_good
a19488,17,绝对Good区域,0.0,definitely_good
a19849,17,绝对Good区域,0.0,definitely_good
a19877,17,绝对Good区域,0.0,definitely_good
a20484,17,绝对Good区域,0.0,definitely_good
a21030,17,绝对Good区域,0.0,definitely_good
a21094,17,绝对Good区域,0.0,definitely_good
a21244,17,绝对Good区域,0.0,definitely_good
a21358,17,绝对Good区域,0.0,definitely_good
a21765,17,绝对Good区域,0.0,definitely_good
a22024,17,绝对Good区域,0.0,definitely_good
a22147,17,绝对Good区域,0.0,definitely_good
a22162,17,绝对Good区域,0.0,definitely_good
a22345,17,绝对Good区域,0.0,definitely_good
a22441,17,绝对Good区域,0.0,definitely_good
a22570,17,绝对Good区域,0.0,definitely_good
a22613,17,绝对Good区域,0.0,definitely_good
a22854,17,绝对Good区域,0.0,definitely_good
a23815,17,绝对Good区域,0.0,definitely_good
a23921,17,绝对Good区域,0.0,definitely_good
a23935,17,绝对Good区域,0.0,definitely_good
a23947,17,绝对Good区域,0.0,definitely_good
a23965,17,绝对Good区域,0.0,definitely_good
a24987,17,绝对Good区域,0.0,definitely_good
a25122,17,绝对Good区域,0.0,definitely_good
a25204,17,绝对Good区域,0.0,definitely_good
a25640,17,绝对Good区域,0.0,definitely_good
a25652,17,绝对Good区域,0.0,definitely_good
a25879,17,绝对Good区域,0.0,definitely_good
a25883,17,绝对Good区域,0.0,definitely_good
a26325,17,绝对Good区域,0.0,definitely_good
a26720,17,绝对Good区域,0.0,definitely_good
a26791,17,绝对Good区域,0.0,definitely_good
a27308,17,绝对Good区域,0.0,definitely_good
a27411,17,绝对Good区域,0.0,definitely_good
a27430,17,绝对Good区域,0.0,definitely_good
a27637,17,绝对Good区域,0.0,definitely_good
a28121,17,绝对Good区域,0.0,definitely_good
a28273,17,绝对Good区域,0.0,definitely_good
a28610,17,绝对Good区域,0.0,definitely_good
a28800,17,绝对Good区域,0.0,definitely_good
a29719,17,绝对Good区域,0.0,definitely_good
a30287,17,绝对Good区域,0.0,definitely_good
a30290,17,绝对Good区域,0.0,definitely_good
a30882,17,绝对Good区域,0.0,definitely_good
a31035,17,绝对Good区域,0.0,definitely_good
a31446,17,绝对Good区域,0.0,definitely_good
a00094,18,绝对Good区域,0.0,definitely_good
a02859,18,绝对Good区域,0.0,definitely_good
a06422,18,绝对Good区域,0.0,definitely_good
a06709,18,绝对Good区域,0.0,definitely_good
a07875,18,绝对Good区域,0.0,definitely_good
a08939,18,绝对Good区域,0.0,definitely_good
a09548,18,绝对Good区域,0.0,definitely_good
a13378,18,绝对Good区域,0.0,definitely_good
a15164,18,绝对Good区域,0.0,definitely_good
a15180,18,绝对Good区域,0.0,definitely_good
a15983,18,绝对Good区域,0.0,definitely_good
a19080,18,绝对Good区域,0.0,definitely_good
a20181,18,绝对Good区域,0.0,definitely_good
a23199,18,绝对Good区域,0.0,definitely_good
a26863,18,绝对Good区域,0.0,definitely_good
a27611,18,绝对Good区域,0.0,definitely_good
a28256,18,绝对Good区域,0.0,definitely_good
a29515,18,绝对Good区域,0.0,definitely_good
a07288,19,绝对Good区域,0.0,definitely_good
a07376,19,绝对Good区域,0.0,definitely_good
a07916,19,绝对Good区域,0.0,definitely_good
a12573,19,绝对Good区域,0.0,definitely_good
a16615,19,绝对Good区域,0.0,definitely_good
a19073,19,绝对Good区域,0.0,definitely_good
a20137,19,绝对Good区域,0.0,definitely_good
a27396,19,绝对Good区域,0.0,definitely_good
a27761,19,绝对Good区域,0.0,definitely_good
a27899,19,绝对Good区域,0.0,definitely_good
a00134,20,绝对Good区域,0.0,definitely_good
a02812,20,绝对Good区域,0.0,definitely_good
a03576,20,绝对Good区域,0.0,definitely_good
a07398,20,绝对Good区域,0.0,definitely_good
a08841,20,绝对Good区域,0.0,definitely_good
a08848,20,绝对Good区域,0.0,definitely_good
a09043,20,绝对Good区域,0.0,definitely_good
a13194,20,绝对Good区域,0.0,definitely_good
a15342,20,绝对Good区域,0.0,definitely_good
a19915,20,绝对Good区域,0.0,definitely_good
a23818,20,绝对Good区域,0.0,definitely_good
a26667,20,绝对Good区域,0.0,definitely_good
a27486,20,绝对Good区域,0.0,definitely_good
a30405,20,绝对Good区域,0.0,definitely_good
a30446,20,绝对Good区域,0.0,definitely_good
a00531,21,绝对Good区域,0.0,definitely_good
a11707,21,绝对Good区域,0.0,definitely_good
a15470,21,绝对Good区域,0.0,definitely_good
a19040,21,绝对Good区域,0.0,definitely_good
a24612,21,绝对Good区域,0.0,definitely_good
a25790,21,绝对Good区域,0.0,definitely_good
a26962,21,绝对Good区域,0.0,definitely_good
a29449,21,绝对Good区域,0.0,definitely_good
a29733,21,绝对Good区域,0.0,definitely_good
a30145,21,绝对Good区域,0.0,definitely_good
a02560,22,绝对Good区域,0.0,definitely_good
a04539,22,绝对Good区域,0.0,definitely_good
a08866,22,绝对Good区域,0.0,definitely_good
a09485,22,绝对Good区域,0.0,definitely_good
a09493,22,绝对Good区域,0.0,definitely_good
a09737,22,绝对Good区域,0.0,definitely_good
a11525,22,绝对Good区域,0.0,definitely_good
a15025,22,绝对Good区域,0.0,definitely_good
a15509,22,绝对Good区域,0.0,definitely_good
a15515,22,绝对Good区域,0.0,definitely_good
a15985,22,绝对Good区域,0.0,definitely_good
a18271,22,绝对Good区域,0.0,definitely_good
a19081,22,绝对Good区域,0.0,definitely_good
a19106,22,绝对Good区域,0.0,definitely_good
a19380,22,绝对Good区域,0.0,definitely_good
a20464,22,绝对Good区域,0.0,definitely_good
a20676,22,绝对Good区域,0.0,definitely_good
a20809,22,绝对Good区域,0.0,definitely_good
a21170,22,绝对Good区域,0.0,definitely_good
a21512,22,绝对Good区域,0.0,definitely_good
a24589,22,绝对Good区域,0.0,definitely_good
a00979,23,绝对Good区域,0.0,definitely_good
a01305,23,绝对Good区域,0.0,definitely_good
a01319,23,绝对Good区域,0.0,definitely_good
a02735,23,绝对Good区域,0.0,definitely_good
a03213,23,绝对Good区域,0.0,definitely_good
a18862,23,绝对Good区域,0.0,definitely_good
a21009,23,绝对Good区域,0.0,definitely_good
a21526,23,绝对Good区域,0.0,definitely_good
a22931,23,绝对Good区域,0.0,definitely_good
a24121,23,绝对Good区域,0.0,definitely_good
a28962,23,绝对Good区域,0.0,definitely_good
a03937,24,绝对Good区域,0.0,definitely_good
a04827,24,绝对Good区域,0.0,definitely_good
a09411,24,绝对Good区域,0.0,definitely_good
a10552,24,绝对Good区域,0.0,definitely_good
a16965,24,绝对Good区域,0.0,definitely_good
a17602,24,绝对Good区域,0.0,definitely_good
a21150,24,绝对Good区域,0.0,definitely_good
a21750,24,绝对Good区域,0.0,definitely_good
a23876,24,绝对Good区域,0.0,definitely_good
a24475,24,绝对Good区域,0.0,definitely_good
a24990,24,绝对Good区域,0.0,definitely_good
a02614,25,绝对Good区域,0.0,definitely_good
a03385,25,绝对Good区域,0.0,definitely_good
a09085,25,绝对Good区域,0.0,definitely_good
a09587,25,绝对Good区域,0.0,definitely_good
a09660,25,绝对Good区域,0.0,definitely_good
a11177,25,绝对Good区域,0.0,definitely_good
a14815,25,绝对Good区域,0.0,definitely_good
a15057,25,绝对Good区域,0.0,definitely_good
a16243,25,绝对Good区域,0.0,definitely_good
a16267,25,绝对Good区域,0.0,definitely_good
a17105,25,绝对Good区域,0.0,definitely_good
a18517,25,绝对Good区域,0.0,definitely_good
a19659,25,绝对Good区域,0.0,definitely_good
a20830,25,绝对Good区域,0.0,definitely_good
a23473,25,绝对Good区域,0.0,definitely_good
a27843,25,绝对Good区域,0.0,definitely_good
a28353,25,绝对Good区域,0.0,definitely_good
a28860,25,绝对Good区域,0.0,definitely_good
a06251,26,绝对Good区域,0.0,definitely_good
a14886,26,绝对Good区域,0.0,definitely_good
a16325,26,绝对Good区域,0.0,definitely_good
a20549,26,绝对Good区域,0.0,definitely_good
a27140,26,绝对Good区域,0.0,definitely_good
a00714,27,绝对Good区域,0.0,definitely_good
a04194,27,绝对Good区域,0.0,definitely_good
a11898,27,绝对Good区域,0.0,definitely_good
a15464,27,绝对Good区域,0.0,definitely_good
a20025,27,绝对Good区域,0.0,definitely_good
a23037,27,绝对Good区域,0.0,definitely_good
a23379,27,绝对Good区域,0.0,definitely_good
a07786,29,绝对Good区域,0.0,definitely_good
a08387,29,绝对Good区域,0.0,definitely_good
a14840,29,绝对Good区域,0.0,definitely_good
a16986,29,绝对Good区域,0.0,definitely_good
a17253,29,绝对Good区域,0.0,definitely_good
a24344,29,绝对Good区域,0.0,definitely_good
a25191,29,绝对Good区域,0.0,definitely_good
a26180,29,绝对Good区域,0.0,definitely_good
a28880,29,绝对Good区域,0.0,definitely_good
a00404,30,绝对Good区域,0.0,definitely_good
a01154,30,绝对Good区域,0.0,definitely_good
a01390,30,绝对Good区域,0.0,definitely_good
a04056,30,绝对Good区域,0.0,definitely_good
a07723,30,绝对Good区域,0.0,definitely_good
a08816,30,绝对Good区域,0.0,definitely_good
a11077,30,绝对Good区域,0.0,definitely_good
a11327,30,绝对Good区域,0.0,definitely_good
a12325,30,绝对Good区域,0.0,definitely_good
a18523,30,绝对Good区域,0.0,definitely_good
a19026,30,绝对Good区域,0.0,definitely_good
a19391,30,绝对Good区域,0.0,definitely_good
a20942,30,绝对Good区域,0.0,definitely_good
a21826,30,绝对Good区域,0.0,definitely_good
a25663,30,绝对Good区域,0.0,definitely_good
a26026,30,绝对Good区域,0.0,definitely_good
a26300,30,绝对Good区域,0.0,definitely_good
a01752,31,绝对Good区域,0.0,definitely_good
a02198,31,绝对Good区域,0.0,definitely_good
a03699,31,绝对Good区域,0.0,definitely_good
a04711,31,绝对Good区域,0.0,definitely_good
a05678,31,绝对Good区域,0.0,definitely_good
a05799,31,绝对Good区域,0.0,definitely_good
a07260,31,绝对Good区域,0.0,definitely_good
a08541,31,绝对Good区域,0.0,definitely_good
a09096,31,绝对Good区域,0.0,definitely_good
a12924,31,绝对Good区域,0.0,definitely_good
a14137,31,绝对Good区域,0.0,definitely_good
a17180,31,绝对Good区域,0.0,definitely_good
