account,interaction_category
a05318,A_out_B_in_B_out
a00773,A_in_A_out_B_in_B_out
a18759,B_in_B_out
a18916,A_in_B_in
a20349,A_in_B_in_B_out
a07055,B_in_B_out
a09524,A_in_A_out_B_in_B_out
a07105,A_in_A_out_B_in_B_out
a26261,B_in_B_out
a21792,A_out_B_in_B_out
a25491,B_in_B_out
a22404,B_in
a22622,B_in_B_out
a17204,B_in_B_out
a00918,B_in
a01727,B_in_B_out
a12575,A_out_B_in_B_out
a23015,B_in_B_out
a19474,A_in_B_in_B_out
a06123,B_in_B_out
a25509,A_in_B_in_B_out
a11969,A_in_A_out_B_in_B_out
a12742,A_in_B_in_B_out
a17014,A_in_B_in_B_out
a03483,A_in_A_out_B_in_B_out
a11959,B_in_B_out
a00308,A_in_B_in_B_out
a25613,A_in_A_out_B_in_B_out
a12895,A_in_A_out_B_in_B_out
a21779,A_in_B_in_B_out
a14237,B_in_B_out
a00708,A_in_B_in_B_out
a12974,B_in
a05012,B_in_B_out
a10249,A_in_B_in_B_out
a14080,B_in_B_out
a04572,B_in_B_out
a10830,A_in_B_in
a24136,B_in_B_out
a23199,A_in_B_in_B_out
a06492,A_in_B_in_B_out
a19750,B_in_B_out
a02414,A_out_B_in_B_out
a24319,B_in_B_out
a26564,A_in_B_in_B_out
a05937,B_in_B_out
a12748,B_in
a19911,B_in_B_out
a26674,B_in
a08797,A_in_A_out_B_in_B_out
a05509,A_in_B_in_B_out
a01357,A_in_B_in_B_out
a13662,A_in_A_out_B_in_B_out
a23807,B_in_B_out
a02173,A_in_A_out_B_in_B_out
a03437,B_in
a27325,B_in_B_out
a01570,B_in
a27353,B_in_B_out
a19698,A_out_B_in_B_out
a06102,A_in_A_out_B_in_B_out
a10143,A_out_B_in_B_out
a00637,A_out_B_in_B_out
a16699,B_in_B_out
a25634,A_in_B_in_B_out
a09256,B_in_B_out
a13018,A_out_B_in_B_out
a11610,A_out_B_in_B_out
a15048,A_in_B_in_B_out
a31455,A_out_B_in_B_out
a16183,A_in_A_out_B_in_B_out
a17210,A_in_B_in_B_out
a26962,B_in_B_out
a16056,A_in_A_out_B_in_B_out
a14226,A_out_B_in_B_out
a31041,A_in_A_out_B_in_B_out
a25468,A_in_A_out_B_in_B_out
a10177,A_out_B_in_B_out
a27739,B_in_B_out
a24623,B_in_B_out
a04663,B_in_B_out
a10540,B_in_B_out
a08607,B_in_B_out
a20480,B_in_B_out
a21162,A_in_B_in_B_out
a27967,A_in_A_out_B_in_B_out
a07454,A_in_B_in_B_out
a26275,A_out_B_in_B_out
a28841,A_in_B_in_B_out
a27792,B_in_B_out
a00150,A_in_B_in_B_out
a07302,B_in_B_out
a22708,B_out
a19128,A_out_B_in_B_out
a06736,B_in_B_out
a06249,B_in_B_out
a26987,B_in
a25919,B_in_B_out
a13904,B_in_B_out
a09595,A_in_A_out_B_in_B_out
a01811,A_in_B_in_B_out
a03118,A_out_B_in_B_out
a03897,B_in_B_out
a31169,B_in_B_out
a06852,A_in_A_out_B_in_B_out
a02681,B_in_B_out
a27951,B_in_B_out
a06940,B_in_B_out
a08673,B_in_B_out
a26260,A_in_A_out_B_in_B_out
a23225,A_out_B_in_B_out
a30588,A_in_A_out_B_in_B_out
a03176,B_in_B_out
a27539,A_in_B_in_B_out
a30280,B_in_B_out
a27920,B_out
a11288,A_in_B_in_B_out
a23405,B_in_B_out
a16719,A_in_B_in_B_out
a26054,B_in_B_out
a11157,B_in_B_out
a16019,A_in_A_out_B_in_B_out
a18719,A_out_B_in_B_out
a26015,B_in
a25594,A_in_B_in_B_out
a26351,A_in_B_in
a22099,A_in_A_out_B_in_B_out
a10815,B_in_B_out
a09145,A_in_A_out_B_in_B_out
a27269,B_in_B_out
a08816,B_in_B_out
a02624,A_in_B_in_B_out
a11612,B_in_B_out
a27914,A_out_B_in_B_out
a28173,A_in_B_in_B_out
a23124,B_in_B_out
a14056,A_in_B_in_B_out
a01535,B_in
a13162,B_in
a04405,A_in_B_in_B_out
a25684,B_in_B_out
a01925,A_in_A_out_B_in_B_out
a26083,A_in_B_in_B_out
a08821,A_in_B_in_B_out
a23704,A_out_B_in_B_out
a16075,B_in
a11932,A_out_B_in_B_out
a15614,B_in_B_out
a00652,B_in_B_out
a00225,A_in_B_in_B_out
a26349,A_in_A_out_B_in_B_out
a28998,B_in_B_out
a01253,A_in_A_out_B_in_B_out
a27915,B_in_B_out
a24812,A_in_A_out_B_in_B_out
a22670,A_in_B_in_B_out
a18272,B_in_B_out
a01122,A_in_B_in_B_out
a02831,B_in_B_out
a25441,A_out_B_in_B_out
a21524,A_in_B_in
a08664,A_out_B_in_B_out
a23691,A_out_B_in_B_out
a16855,A_in_B_in
a07334,B_in_B_out
a03886,A_out_B_in_B_out
a13325,B_in_B_out
a30003,A_in_A_out_B_in_B_out
a03316,A_in_A_out_B_in_B_out
a26548,B_in_B_out
a22629,B_in_B_out
a00460,B_in_B_out
a17256,A_in_B_in_B_out
a13804,B_in_B_out
a30162,A_in_B_in_B_out
a19419,A_in_B_in_B_out
a30954,A_in_A_out_B_in_B_out
a23546,A_in_A_out_B_in_B_out
a01331,B_in_B_out
a02784,B_in_B_out
a10632,B_in_B_out
a11416,B_in_B_out
a05296,A_in_A_out_B_in_B_out
a23094,A_in_A_out_B_in_B_out
a17706,A_in_A_out_B_in_B_out
a01094,A_in_B_in_B_out
a18789,A_in_A_out_B_in_B_out
a30362,B_in
a05084,B_in_B_out
a10653,A_in_B_in_B_out
a22947,A_in_A_out_B_in_B_out
a08609,A_in_B_in_B_out
a01379,B_in_B_out
a22450,B_in_B_out
a15367,A_out_B_in_B_out
a13819,B_in
a05202,A_in_A_out_B_in_B_out
a15687,A_in_B_in_B_out
a10354,A_in_A_out_B_in_B_out
a24211,B_in_B_out
a25645,B_in_B_out
a08774,A_in_A_out_B_in_B_out
a06325,A_out_B_in_B_out
a23175,A_out_B_in_B_out
a22973,A_in_B_in_B_out
a30848,B_in
a14166,B_in_B_out
a05280,A_in_B_in_B_out
a04680,A_in_A_out_B_in_B_out
a09465,A_in_A_out_B_in_B_out
a02717,B_in_B_out
a27695,A_in_B_in_B_out
a12366,A_out_B_in_B_out
a30253,B_in_B_out
a05179,B_in_B_out
a00346,A_in_B_in_B_out
a07460,B_in_B_out
a19792,B_in_B_out
a19431,A_in_B_in
a29709,B_in_B_out
a23822,A_in_A_out_B_in_B_out
a08519,A_in_A_out_B_in_B_out
a02915,A_in_A_out_B_in_B_out
a02142,A_in_A_out_B_in_B_out
a23940,A_in_A_out_B_in_B_out
a28880,A_in_B_in_B_out
a05672,B_in_B_out
a20914,B_in_B_out
a13157,B_in_B_out
a14785,A_in_B_in_B_out
a17671,B_in_B_out
a30610,B_in_B_out
a10828,A_out_B_in_B_out
a05260,B_in_B_out
a06364,B_in_B_out
a25733,A_in_A_out_B_in_B_out
a16714,B_in_B_out
a00331,A_out_B_in_B_out
a18295,A_in_A_out_B_in_B_out
a27717,A_in_B_in_B_out
a10015,A_in_B_in_B_out
a19447,B_in_B_out
a19584,A_in_A_out_B_in_B_out
a20772,A_in_A_out_B_in_B_out
a00071,B_in_B_out
a30022,A_in_A_out_B_in_B_out
a22713,A_out_B_in_B_out
a16422,A_in_B_in_B_out
a06267,A_in_A_out_B_in_B_out
a30025,A_in_B_in_B_out
a02723,B_in_B_out
a26785,A_in_B_in_B_out
a22208,A_in_A_out_B_in_B_out
a16918,A_out_B_in_B_out
a08155,B_in_B_out
a27203,A_in_A_out_B_in_B_out
a19339,B_in_B_out
a17232,A_in_A_out_B_in_B_out
a15796,A_in_A_out_B_in_B_out
a14501,B_in
a13615,B_in_B_out
a23210,B_in_B_out
a30999,A_out_B_in_B_out
a25504,B_in_B_out
a25227,A_in_A_out_B_in_B_out
a21321,B_in_B_out
a19252,A_out_B_in_B_out
a19144,A_out_B_in_B_out
a07510,B_in_B_out
a20863,A_in_A_out_B_in_B_out
a08955,A_in_B_in_B_out
a11220,A_out_B_in_B_out
a14265,B_in_B_out
a01575,B_in_B_out
a30067,B_in_B_out
a15909,B_in_B_out
a13527,B_in_B_out
a06144,A_in_A_out_B_in_B_out
a15322,B_in_B_out
a22166,B_in_B_out
a29031,A_out_B_in_B_out
a29543,A_out_B_in_B_out
a21906,A_in_B_in
a13191,A_in_B_in_B_out
a28558,A_in_B_in_B_out
a25520,B_in_B_out
a10998,A_in_A_out_B_in_B_out
a01969,B_in_B_out
a11126,B_in_B_out
a23251,B_in
a01440,B_in_B_out
a29820,A_out_B_in_B_out
a28539,A_out_B_in_B_out
a28484,A_in_B_in_B_out
a12211,A_in_A_out_B_in_B_out
a13332,A_in_B_in_B_out
a12159,B_in_B_out
a17263,B_in
a03096,A_in_B_in_B_out
a20180,B_in_B_out
a15326,B_in_B_out
a15113,A_in_A_out_B_in_B_out
a31304,B_in_B_out
a02709,A_in_A_out_B_in_B_out
a02864,A_out_B_in_B_out
a10301,A_in_B_in_B_out
a11586,A_out_B_in_B_out
a27190,A_in_B_in_B_out
a00514,B_in
a05834,B_in_B_out
a23254,A_in_A_out_B_in_B_out
a05301,A_in_B_in_B_out
a20003,B_in_B_out
a26580,A_in_B_in_B_out
a06071,A_in_A_out_B_in_B_out
a05884,A_in_A_out_B_in_B_out
a27487,A_out_B_in_B_out
a00272,B_in_B_out
a29201,A_in_A_out_B_in_B_out
a04527,B_in_B_out
a16500,A_in_A_out_B_in_B_out
a31287,A_in_B_in_B_out
a21420,B_in_B_out
a12226,B_in_B_out
a03172,A_in_A_out_B_in_B_out
a04358,A_in_B_in_B_out
a04079,A_in_B_in_B_out
a07887,A_in_B_in_B_out
a26155,B_in_B_out
a07633,A_in_A_out_B_in_B_out
a00066,A_in_B_in_B_out
a26544,A_in_B_in
a00965,A_in_B_in_B_out
a04629,A_out_B_in_B_out
a23317,B_in_B_out
a01615,B_in_B_out
a03953,A_in_A_out_B_in_B_out
a30337,A_out_B_in_B_out
a20126,A_out_B_in_B_out
a06970,A_in_A_out_B_in_B_out
a23725,A_in_A_out_B_in_B_out
a08946,B_in_B_out
a10471,B_in_B_out
a24542,A_in_B_in_B_out
a06196,A_out_B_in_B_out
a27140,B_in_B_out
a16484,B_in_B_out
a05515,A_out_B_in_B_out
a29526,A_in_B_in
a20695,B_in_B_out
a17267,A_in_B_in_B_out
a05351,A_in_B_in_B_out
a29477,B_in_B_out
a06784,B_in_B_out
a29484,A_in_A_out_B_in_B_out
a05097,B_in_B_out
a13400,A_in_A_out_B_in_B_out
a05143,A_in_A_out_B_in_B_out
a17557,A_in_B_in_B_out
a01042,A_in_B_in_B_out
a14502,A_in_B_in_B_out
a26626,B_in_B_out
a26677,A_in_B_in_B_out
a30644,A_out_B_in_B_out
a30528,A_in_A_out_B_in_B_out
a20747,A_in_B_in_B_out
a05341,B_in_B_out
a27909,B_in_B_out
a26610,B_in_B_out
a23502,B_in_B_out
a08057,B_in
a06027,A_out_B_in_B_out
a06994,A_in_A_out_B_in_B_out
a30151,B_in_B_out
a20918,A_in_A_out_B_in_B_out
a04144,A_in_A_out_B_in_B_out
a11212,B_in_B_out
a10325,A_in_B_in_B_out
a24739,B_in_B_out
a19909,B_in_B_out
a07567,B_in_B_out
a20260,A_in_A_out_B_in_B_out
a30449,B_in_B_out
a10098,B_in_B_out
a05577,A_in_A_out_B_in_B_out
a17669,B_in
a25184,B_in_B_out
a07634,A_in_B_in_B_out
a19955,A_out_B_in_B_out
a17982,A_in_B_in_B_out
a31426,A_out_B_in_B_out
a00052,A_in_B_in_B_out
a22299,B_in_B_out
a16787,B_in_B_out
a16704,B_in_B_out
a30323,A_in_B_in_B_out
a04238,A_in_A_out_B_in_B_out
a26172,B_in_B_out
a07538,A_in_B_in_B_out
a10240,A_in_A_out_B_in_B_out
a12773,B_in_B_out
a02087,A_out_B_in_B_out
a00765,A_in_B_in_B_out
a27856,B_in_B_out
a27757,B_in_B_out
a21720,A_in_B_in_B_out
a03243,A_in_A_out_B_in_B_out
a27220,A_out_B_in_B_out
a30981,B_in_B_out
a06735,B_in_B_out
a31424,B_in
a00940,A_in_A_out_B_in_B_out
a13201,A_in_A_out_B_in_B_out
a17748,A_out_B_in_B_out
a23119,B_in_B_out
a19942,A_in_B_in_B_out
a10133,A_in_B_in_B_out
a26482,A_in_A_out_B_in_B_out
a11585,B_in_B_out
a04824,B_in_B_out
a20372,A_in_B_in_B_out
a27931,A_out_B_in_B_out
a02178,A_in_A_out_B_in_B_out
a09632,B_in
a00132,A_in_A_out_B_in_B_out
a21469,A_in_B_in_B_out
a13710,B_in_B_out
a20517,A_in_A_out_B_in_B_out
a03851,B_in_B_out
a09587,B_out
a14793,B_in_B_out
a21362,A_in_B_in_B_out
a26631,A_out_B_in_B_out
a25871,B_in_B_out
a31070,A_in_A_out_B_in_B_out
a15371,A_out_B_in_B_out
a26585,B_in_B_out
a14303,A_in_B_in_B_out
a16326,B_in_B_out
a22910,B_in_B_out
a23085,B_in_B_out
a04854,A_in_B_in_B_out
a00511,A_in_B_in_B_out
a15349,A_out_B_in_B_out
a29754,B_in_B_out
a06953,A_in_B_in_B_out
a12855,B_in_B_out
a26789,A_in_A_out_B_in_B_out
a23662,B_in_B_out
a12385,B_in_B_out
a29524,A_in_A_out_B_in_B_out
a23424,A_in_A_out_B_in_B_out
a27113,A_in_A_out_B_in_B_out
a08267,B_in_B_out
a13881,B_in
a04480,B_in
a15052,B_in_B_out
a27409,B_in_B_out
a01749,B_in_B_out
a22148,A_out_B_in_B_out
a14342,B_in_B_out
a30465,B_in_B_out
a19525,A_in_A_out_B_in_B_out
a25670,A_in_B_in_B_out
a28631,A_in_A_out_B_in_B_out
a08108,A_out_B_in_B_out
a08524,B_in_B_out
a05771,B_in_B_out
a02714,B_out
a03446,A_out_B_in_B_out
a00443,A_out_B_in_B_out
a15237,A_out_B_in_B_out
a01063,A_in_A_out_B_in_B_out
a05967,B_in_B_out
a12947,A_in_A_out_B_in_B_out
a07018,B_in_B_out
a17405,A_in_B_in_B_out
a20366,B_in_B_out
a09722,B_in
a03939,A_in_B_in
a05414,B_in_B_out
a06149,A_in_B_in_B_out
a02522,A_out_B_in_B_out
a04967,A_in_A_out_B_in_B_out
a11211,A_in_A_out_B_in_B_out
a03687,B_in_B_out
a06326,A_out_B_in_B_out
a12043,B_in_B_out
a16440,A_in_B_in_B_out
a16994,A_in_A_out_B_in_B_out
a23900,A_in_B_in_B_out
a17849,B_in
a26900,A_in_B_in_B_out
a26074,A_out_B_in_B_out
a15903,A_in_B_in_B_out
a29323,B_in_B_out
a24339,B_in_B_out
a00513,A_in_B_in_B_out
a05488,B_in_B_out
a17329,A_in_B_in_B_out
a06722,A_in_A_out_B_in_B_out
a22931,A_in_B_in_B_out
a21913,B_in_B_out
a00090,A_in_B_in_B_out
a01534,B_in
a17317,A_in_B_in
a08242,B_in_B_out
a02358,A_in_A_out_B_in_B_out
a13944,A_in_B_in_B_out
a28344,A_in_B_in_B_out
a16270,A_in_A_out_B_in_B_out
a27669,A_in_A_out_B_in_B_out
a30841,B_in_B_out
a21845,A_out_B_in_B_out
a16159,B_in_B_out
a11054,B_in_B_out
a18817,B_in_B_out
a19648,A_in_B_in_B_out
a13624,B_in_B_out
a01829,A_in_B_in_B_out
a14943,B_in_B_out
a27742,A_out_B_in_B_out
a31473,B_in_B_out
a30983,B_in_B_out
a14806,A_in_B_in_B_out
a10369,B_in_B_out
a20521,B_in_B_out
a08134,A_out_B_in_B_out
a07862,B_in
a08847,B_in_B_out
a18682,B_in_B_out
a02640,A_out_B_in_B_out
a00043,A_in_B_in_B_out
a17270,A_in_A_out_B_in_B_out
a31302,B_in_B_out
a09342,B_out
a27328,B_in_B_out
a18310,A_in_A_out_B_in_B_out
a19196,A_in_B_in_B_out
a11515,A_in_A_out_B_in_B_out
a09452,A_in_A_out_B_in_B_out
a10625,A_out_B_in_B_out
a18168,A_in_A_out_B_in_B_out
a24599,B_in_B_out
a27600,A_in_B_in_B_out
a13444,A_out_B_in_B_out
a25838,B_in_B_out
a26672,A_in_B_in_B_out
a25905,A_in_B_in_B_out
a05213,A_in_B_in_B_out
a26911,B_in_B_out
a08017,B_in_B_out
a24356,B_in_B_out
a00216,A_in_A_out_B_in_B_out
a21345,A_in_A_out_B_in_B_out
a19501,A_in_B_in_B_out
a03879,A_in_B_in_B_out
a07892,A_in_B_in_B_out
a17451,B_in_B_out
a09328,A_out_B_in_B_out
a17563,B_in_B_out
a20797,A_in_B_in_B_out
a23471,B_in_B_out
a05235,A_out_B_in_B_out
a27872,B_in_B_out
a21559,B_in_B_out
a07754,A_in_A_out_B_in_B_out
a25309,A_in_B_in_B_out
a07932,B_in
a30676,B_in_B_out
a12255,B_in_B_out
a30598,A_in_A_out_B_in_B_out
a28834,B_in_B_out
a18312,B_in_B_out
a25102,A_in_B_in_B_out
a30147,A_out_B_in_B_out
a09766,A_in_B_in_B_out
a23025,B_in_B_out
a19714,A_in_A_out_B_in_B_out
a14687,B_in
a22055,A_out_B_in_B_out
a23826,B_in_B_out
a10552,A_out_B_in_B_out
a25312,B_in_B_out
a21038,A_out_B_in_B_out
a17515,B_in_B_out
a08985,A_in_B_in_B_out
a29177,A_out_B_in_B_out
a27273,B_in_B_out
a05518,A_in_A_out_B_in_B_out
a04925,B_in_B_out
a30133,B_in_B_out
a13949,B_in_B_out
a14588,A_in_B_in_B_out
a26730,B_in
a22929,B_in
a17879,B_in_B_out
a13815,B_in_B_out
a13799,B_in_B_out
a07371,A_in_B_in_B_out
a05323,A_in_B_in
a26200,A_out_B_in_B_out
a27647,A_in_A_out_B_in_B_out
a06474,B_in_B_out
a27784,B_in_B_out
a24314,B_in_B_out
a21153,A_in_B_in
a28720,B_in_B_out
a27623,A_in_B_in_B_out
a12152,A_in_A_out_B_in_B_out
a22596,B_in
a14041,B_in_B_out
a21860,A_out_B_in_B_out
a03660,A_in_B_in_B_out
a05677,B_in_B_out
a27149,B_in_B_out
a22286,A_in_A_out_B_in_B_out
a19171,B_in_B_out
a27595,B_in_B_out
a29681,A_in_A_out_B_in_B_out
a16774,A_out_B_in_B_out
a23226,A_in_B_in_B_out
a09528,A_out_B_in_B_out
a29024,B_in_B_out
a20044,A_out_B_in_B_out
a15702,B_in_B_out
a28006,A_in_B_in_B_out
a17381,B_in
a22660,A_in_A_out_B_in_B_out
a21354,A_in_B_in_B_out
a08256,A_in_B_in_B_out
a17942,A_out_B_in_B_out
a02080,B_in_B_out
a10324,A_out_B_in_B_out
a13638,A_in_A_out_B_in_B_out
a19607,A_in_B_in_B_out
a27078,B_in_B_out
a28501,A_out_B_in_B_out
a00655,A_out_B_in_B_out
a15101,A_in_A_out_B_in_B_out
a23206,A_in_A_out_B_in_B_out
a07078,A_in_B_in_B_out
a07583,A_in_B_in_B_out
a25041,A_in_B_in_B_out
a15887,A_out_B_in_B_out
a18364,A_out_B_in_B_out
a21638,B_in_B_out
a08225,A_in_B_in_B_out
a04305,B_in
a12305,B_in_B_out
a22987,A_in_A_out_B_in_B_out
a02330,A_in_A_out_B_in_B_out
a14639,A_in_A_out_B_in_B_out
a17917,B_in_B_out
a14690,B_in
a01040,A_in_B_in_B_out
a02076,B_in_B_out
a02783,B_in_B_out
a26251,A_in_B_in_B_out
a00583,B_out
a08805,A_in_A_out_B_in_B_out
a14515,A_in_B_in_B_out
a30287,A_out_B_in_B_out
a01930,A_in_B_in_B_out
a12735,B_in_B_out
a22122,B_in_B_out
a19793,B_in_B_out
a29663,B_in_B_out
a07096,A_out_B_in_B_out
a05662,A_in_A_out_B_in_B_out
a15444,A_in_A_out_B_in_B_out
a00379,B_in_B_out
a18944,B_in_B_out
a18952,A_in_A_out_B_in_B_out
a04175,B_in_B_out
a03901,A_in_B_in_B_out
a10881,A_in_B_in_B_out
a31192,A_in_B_in_B_out
a09765,B_in_B_out
a02337,A_in_A_out_B_in_B_out
a29265,B_in_B_out
a06010,A_out_B_in_B_out
a03323,A_in_B_in_B_out
a22664,A_in_A_out_B_in_B_out
a09314,B_in_B_out
a13301,A_in_A_out_B_in_B_out
a03691,B_in_B_out
a19081,A_in_B_in_B_out
a13961,A_in_B_in_B_out
a19734,B_in_B_out
a11581,A_out_B_in_B_out
a22419,A_out_B_in_B_out
a25161,A_out_B_in_B_out
a15058,A_in_B_in_B_out
a31459,A_in_B_in
a18643,B_in_B_out
a17487,A_in_B_in_B_out
a00960,A_out_B_in_B_out
a27485,A_in_A_out_B_in_B_out
a16180,A_in_B_in_B_out
a13291,B_in
a17607,B_in_B_out
a06744,B_in_B_out
a03735,A_out_B_in_B_out
a30380,A_in_A_out_B_in_B_out
a01718,A_out_B_in_B_out
a00919,A_out_B_in_B_out
a16720,A_in_A_out_B_in_B_out
a07315,B_in_B_out
a27342,A_in_B_in_B_out
a24483,A_in_A_out_B_in_B_out
a07521,B_in_B_out
a11913,A_in_B_in_B_out
a27163,A_in_B_in_B_out
a21774,B_in_B_out
a20843,B_in_B_out
a16256,B_in_B_out
a24518,A_in_B_in_B_out
a05505,B_in_B_out
a17379,B_in_B_out
a22536,A_in_A_out_B_in_B_out
a31222,A_out_B_out
a03459,B_out
a12570,B_in_B_out
a26086,B_in_B_out
a06302,B_in_B_out
a14734,A_out_B_in_B_out
a28567,A_in_A_out_B_in_B_out
a06411,B_in_B_out
a05876,B_in_B_out
a25293,B_in_B_out
a17528,A_out_B_in_B_out
a14861,B_in_B_out
a20387,A_in_A_out_B_in_B_out
a24603,A_in_B_in_B_out
a18653,B_in_B_out
a25437,B_in_B_out
a18447,B_in_B_out
a20250,B_in_B_out
a12011,A_out_B_in_B_out
a09027,A_out_B_in_B_out
a26853,A_in_B_in_B_out
a14893,B_in_B_out
a24170,B_out
a15617,B_in_B_out
a21670,A_in_B_in
a26766,B_in
a11762,A_in_B_in_B_out
a14954,B_in_B_out
a28677,A_in_B_in
a21214,B_in_B_out
a11596,A_out_B_in_B_out
a21363,A_in_B_in_B_out
a29722,B_out
a04838,B_in_B_out
a25941,B_in
a23120,B_in_B_out
a10454,B_in_B_out
a29143,A_in_B_in_B_out
a10248,A_in_A_out_B_in_B_out
a02698,B_in_B_out
a03499,B_in_B_out
a19626,A_in_B_in_B_out
a18746,A_in_B_in_B_out
a24854,A_in_B_in_B_out
a09103,A_in_A_out_B_in_B_out
a30001,B_in_B_out
a12716,B_in_B_out
a25602,A_in_B_in_B_out
a20964,A_in_A_out_B_in_B_out
a04823,A_in_B_in_B_out
a10327,B_in_B_out
a19722,A_out_B_in_B_out
a03776,B_in_B_out
a06465,A_in_B_in_B_out
a21577,A_out_B_in_B_out
a05523,B_in_B_out
a21969,B_in_B_out
a17258,A_in_A_out_B_in_B_out
a09508,B_in_B_out
a29050,A_in_B_in_B_out
a30557,A_in_A_out_B_in_B_out
a00468,A_in_A_out_B_in_B_out
a07074,A_out_B_in_B_out
a09028,B_in_B_out
a23796,A_out_B_in_B_out
a21776,A_in_A_out_B_in_B_out
a11435,B_in_B_out
a27421,A_out_B_in_B_out
a14740,A_in_B_in_B_out
a11381,B_in_B_out
a25803,B_in_B_out
a22570,A_in_A_out_B_in_B_out
a16677,B_in_B_out
a27604,A_in_B_in_B_out
a09787,A_in_B_in_B_out
a23334,B_in_B_out
a05180,A_out_B_in_B_out
a05231,A_in_A_out_B_in_B_out
a11767,A_in_B_in
a24884,A_out_B_in_B_out
a28447,A_out_B_in_B_out
a16998,B_in
a24353,A_in_A_out_B_in_B_out
a05598,A_in_A_out_B_in_B_out
a08366,A_in_B_in_B_out
a20718,A_in_B_in_B_out
a24894,B_in_B_out
a14574,B_in_B_out
a08804,A_in_B_in_B_out
a24232,A_in_B_in_B_out
a20872,A_in_B_in_B_out
a13703,B_in_B_out
a07349,B_in_B_out
a24137,A_in_B_in_B_out
a29608,B_in_B_out
a20941,A_in_A_out_B_in_B_out
a11487,A_in_A_out_B_in_B_out
a04990,B_in_B_out
a11036,A_in_B_in_B_out
a14474,A_out_B_in_B_out
a11134,A_in_B_in_B_out
a19106,B_in_B_out
a07404,A_out_B_in_B_out
a09532,B_in_B_out
a12221,A_in_B_in_B_out
a12236,A_in_A_out_B_in_B_out
a25964,B_in_B_out
a07470,B_in_B_out
a08036,A_in_B_in_B_out
a29001,A_out_B_in_B_out
a23708,B_in_B_out
a02710,A_in_A_out_B_in_B_out
a27034,A_in_B_in_B_out
a02126,A_in_B_in_B_out
a28600,B_in_B_out
a16280,B_in_B_out
a04704,A_in_B_in_B_out
a15464,B_in
a05327,A_in_B_in_B_out
a22137,A_out_B_in_B_out
a23798,A_in_A_out_B_in_B_out
a02186,A_out_B_in_B_out
a01634,B_in_B_out
a26356,B_in
a25307,B_in_B_out
a12005,B_in
a20847,B_in_B_out
a12196,A_in_B_in_B_out
a22502,A_in_A_out_B_in_B_out
a22021,B_in_B_out
a05064,B_in_B_out
a15374,B_in_B_out
a27863,A_in_B_in_B_out
a20153,A_in_B_in_B_out
a28093,B_out
a06763,A_out_B_in_B_out
a12290,B_in_B_out
a04407,B_in_B_out
a26739,A_in_B_out
a12388,A_in_B_in
a14667,A_in_B_in_B_out
a17340,B_in_B_out
a25980,B_in_B_out
a06184,B_in_B_out
a07062,B_in
a05397,A_out_B_in_B_out
a19163,B_in_B_out
a08758,A_in_B_in_B_out
a29425,B_in
a10660,B_in
a02920,A_in_B_in_B_out
a15987,A_out_B_out
a12036,A_in_A_out_B_in_B_out
a00465,B_in_B_out
a06224,B_in_B_out
a12775,A_in_A_out_B_in_B_out
a26421,A_out_B_in_B_out
a09998,B_in_B_out
a09323,A_out_B_in_B_out
a30577,B_in_B_out
a01863,A_in_B_in_B_out
a19799,A_out_B_in_B_out
a02215,A_in_B_in_B_out
a06464,B_in_B_out
a14391,B_in_B_out
a04906,A_in_B_in_B_out
a09879,A_in_B_in_B_out
a15198,A_in_A_out_B_in_B_out
a02822,A_in_B_in_B_out
a00260,B_in_B_out
a04788,B_in_B_out
a25524,A_in_B_in_B_out
a18247,A_in_B_in
a30626,A_in_A_out_B_in_B_out
a29173,B_in_B_out
a03833,A_out_B_in_B_out
a29660,A_out_B_in_B_out
a16637,B_in_B_out
a10066,B_in_B_out
a19617,B_in
a21590,B_in_B_out
a01060,B_in_B_out
a15712,A_in_B_in_B_out
a02517,B_in_B_out
a20085,B_in_B_out
a27968,A_out_B_in_B_out
a12220,A_in_A_out_B_in_B_out
a02518,A_in_B_in_B_out
a02917,B_in_B_out
a19996,B_in_B_out
a16480,B_in_B_out
a22040,B_in_B_out
a25561,B_in_B_out
a26223,A_in_A_out_B_in_B_out
a05727,A_in_A_out_B_in_B_out
a18930,A_out_B_in_B_out
a04641,A_in_B_in_B_out
a14269,A_in_A_out_B_in_B_out
a24084,A_out_B_in_B_out
a16512,B_in
a08993,A_in_A_out_B_in_B_out
a22663,A_out_B_in_B_out
a28547,A_in_A_out_B_in_B_out
a30797,B_in_B_out
a09633,A_out_B_in_B_out
a29048,A_in_B_in_B_out
a26035,A_in_A_out_B_in_B_out
a14369,A_in_B_in_B_out
a17892,A_out_B_in_B_out
a04993,A_out_B_in_B_out
a21357,A_in_B_in_B_out
a16739,B_in_B_out
a28520,A_out_B_in_B_out
a17752,A_in_A_out_B_in_B_out
a11136,A_out_B_in_B_out
a16505,A_in_B_in_B_out
a24817,A_out_B_in_B_out
a10496,B_in_B_out
a18486,A_out_B_in_B_out
a08264,B_in_B_out
a19200,B_in_B_out
a10395,B_in_B_out
a18335,B_in_B_out
a07233,A_in_A_out_B_in_B_out
a28066,A_in_A_out_B_in_B_out
a28796,A_in_A_out_B_in_B_out
a03273,B_in_B_out
a04251,A_in_A_out_B_in_B_out
a21142,B_in_B_out
a22796,A_in_A_out_B_in_B_out
a08989,A_in_A_out_B_in_B_out
a21030,A_in_A_out_B_in_B_out
