account,forward_strength,backward_strength,a_dominance,network_activity,activity_intensity,current_type,improved_type
a23578,1.4697986933784495,1.4810702637636468,0.4748566834520147,0.6175998514316001,0.0005016660266812,type4,type3
a09882,1.454388291861695,1.4771175009741926,0.4779932039412639,0.1184808594286769,0.0,type4,type4
a25958,1.4543861927492672,1.4771193365538857,0.47799324691128564,0.1797500484060367,0.0010590727229936,type4,type4
a24754,1.4965261189487264,1.4855438820134732,0.4690607620369288,0.45553722643009165,0.0007281124970581,type4,type4
a31094,1.6342374088511593,1.2019695213232182,0.47759168658990014,0.5389257695957717,0.0012034917306745,type4,type4
a30195,1.4546631997757924,1.477270242572805,0.47792348422737424,0.1184808594286769,0.0010590727229936,type4,type4
a22576,1.46543150345031,1.4799442911215532,0.4757422970856199,0.42643346044734776,0.0004633443163097,type4,type4
a20919,1.4543883420838641,1.477114109243539,0.4779937487875921,0.1877877192476675,0.0010590727229936,type4,type4
a07921,1.4843212649580426,1.5005208528613767,0.469451914365802,0.6719261700342369,0.0003163463977773,type4,type3
a18602,1.455004137087025,1.4774740603689378,0.47783470223431856,0.2155902264073902,0.0005295363614968,type4,type4
a27147,1.011456497137721,1.491319494554376,0.4670445846102446,0.6284569081177815,0.0012061661567427,type4,type3
a30258,1.454390802840795,1.4982821610827173,0.474566558305202,0.3002426994515349,0.0013900329489291,type4,type3
a04582,1.4788710975627277,1.5061056882088515,0.46943073492874693,0.7659642648656759,0.0019782679165352,type4,type1
a17182,1.512966549508037,1.5242059332797546,0.4613632759519197,0.2132167302236738,0.0042362908919745,type4,type3
a04133,1.8252378677526968,1.4771129155052056,0.48865360407630515,0.0612691889773597,0.0,type4,type2
a19763,1.571802403960645,1.48127875612909,0.49198271689983636,0.1756925298799941,0.0010590727229936,type4,type2
a22854,1.4612692841143975,1.485969131131767,0.47544163344279844,0.2514304044087436,0.0037067545304777,type4,type4
a26221,1.4543654298123427,1.477128783269685,0.47799509207176877,0.3270601189337769,0.0005295363614968,type4,type4
a13739,1.4569759168321685,1.4795591683355769,0.47717456309906725,0.232941003506449,0.0010590727229936,type4,type4
a27429,1.454390802840795,1.6674191299389396,0.5064281868559429,0.7582797819808538,0.0114299077350204,type4,type1
a15420,1.455838867020271,1.4772771043717334,0.47773080231294013,0.2744859192010336,0.0021181454459872,type4,type4
a26106,1.4547134420941712,1.4844913290909778,0.47919773076214295,0.4338392232145448,0.0002406983461349,type4,type4
a04094,1.4706987239240865,1.4799144983337058,0.474897840123478,0.3356777419679391,0.0056483878559661,type4,type3
a18815,1.4543438037878231,1.0553266296811972,0.4961753175576736,0.34769688912606256,0.0002444013976139,type4,type2
a08033,1.4542042736727059,1.4771468417825617,0.47801842600911865,0.4415303985514354,0.0004765827253471,type4,type4
a07499,1.6070519071438678,1.478489634333223,0.5015059137864192,0.1184808594286769,0.0010590727229936,type4,type2
a06968,1.456390014801527,1.4782834677132868,0.4774772575684416,0.1184808594286769,0.0010590727229936,type4,type4
a11818,1.4693872082288888,1.4868183190186735,0.47399946768743617,0.3179551811174889,0.0021181454459872,type4,type3
a13527,1.4543789666874734,1.4771189071429074,0.4779944951688129,0.5406755846391111,0.0050305954342198,type4,type1
a10167,1.4655814463937111,1.4800807541732188,0.4756960407817009,0.2426258935152684,0.0037067545304777,type4,type4
a21202,1.4543483820919105,1.477200257208347,0.47798621776388756,0.342108756677698,0.0009077766197088,type4,type4
a26467,1.454796301300244,1.4773455166195,0.47788952012018765,0.1184808594286769,0.0010590727229936,type4,type4
a21047,1.454374979263464,1.4771129155052056,0.47799612230722727,0.2566859921401291,0.0007943045422452,type4,type4
a07294,1.4704097797540938,1.157840950776211,0.5007666810414403,0.5470469339767823,0.0004360887682915,type4,type2
a16198,1.4882742577526598,1.492254800876561,0.47013124808601847,0.7154900441358804,0.0022667872316706,type4,type1
a24956,1.4545087036114852,1.5266928556673536,0.4863963813892738,0.3174012926590687,0.0014120969639915,type4,type4
a25254,1.612345517430368,1.4776927495532974,0.5029392282032453,0.45544220590705387,0.000170818181128,type4,type2
a07071,1.599114541168983,1.480220488339666,0.49024439101770484,0.5027462488104822,0.0008183743768587,type4,type2
a24046,1.1598457198281402,1.4773746878498304,0.5234496979936183,0.949153117212862,0.0010427163875033,type4,type4
a03280,1.56582486071831,1.5735361905778134,0.4463455535678135,0.3975751834979968,0.0307131089668157,type4,type3
a23908,1.454382773730639,1.4771626931023105,0.4779867350322249,0.5307116906088107,0.0016003765591903,type4,type4
a18279,1.454380254954144,1.4771230138532527,0.47799361549409347,0.47928221506377167,0.0012860168779208,type4,type4
a24388,1.4594700083791035,1.4854846489995344,0.4758103296358635,0.6778596511153626,0.0018458124600746,type4,type4
a16651,1.456074244649643,1.0210505919679853,0.48747560231281983,0.25537976293107,0.0014120969639915,type4,type2
a16058,1.4544251184884716,1.4772355831274613,0.4779679468083183,0.1756925298799941,0.0031772181689809,type4,type4
a09488,1.454382666310383,1.477117036734887,0.477994196906921,0.1877877192476675,0.0010590727229936,type4,type4
a13204,1.0801067028504931,1.483635122835695,0.49554768300154595,0.8551809408072203,0.0012615425082718,type4,type4
a04933,1.4542444752948458,1.1159486684749294,0.5108215070129509,0.4019551112011322,0.0001512961032848,type4,type2
a04945,1.4543816695178857,1.4772821139416203,0.4780154286101887,0.2514304044087436,0.001323840903742,type4,type4
a14715,1.129789379602853,1.2112398791575587,0.528967235723408,0.6193151137339143,0.0018043461206558,type4,type4
a24042,1.454390802840795,1.4771115912897708,0.4779937581137761,0.0572116704513172,0.0,type4,type4
a07830,1.6040988044720748,1.4779002199738296,0.5019716888746859,0.1184808594286769,0.0010590727229936,type4,type2
a05011,1.4543701777740856,1.1283854824296542,0.5137327564977324,0.3620574146737361,0.0007060484819957,type4,type2
a31337,1.454390802840795,1.4789703383222035,0.4776908736625752,0.2910622475069363,0.0014373129812056,type4,type4
a16911,1.4543857323875753,1.4771227606866018,0.4779927636575143,0.3595000968120735,0.0005295363614968,type4,type4
a24058,1.4570892812001839,1.4786228898337903,0.47730832065749706,0.3514218629351261,0.0014120969639915,type4,type4
a30405,1.4627687270467855,1.4771129155052056,0.47663138066797883,0.0612691889773597,0.0,type4,type4
a30613,1.5129663387811623,1.5140960910402113,0.46290417815158436,0.2704284006749911,0.0074135090609555,type4,type3
a00973,1.454372215341295,1.4771222202363115,0.4779950557927319,0.27280189685870737,0.0017651212049894,type4,type4
a13679,1.454522685528477,1.477113351964534,0.47797196799650193,0.3746904144859354,0.0014120969639915,type4,type4
a14679,1.0889791891465208,1.4901027655767873,0.49014692995323,0.5502080724276907,0.0011511660032539,type4,type4
a26839,1.4826654057573692,1.4798215230851448,0.47299444012652087,0.40106318713354433,0.0012355848434925,type4,type4
a23875,1.4877077629322506,1.4920340634090627,0.4702554543158252,0.4250449950567239,0.0008472581783949,type4,type3
a17198,1.4812178573720958,1.4805450247867966,0.47311007060383153,0.7068008554235512,0.001512961032848,type4,type4
a25062,1.4543889698703987,1.4809558341360551,0.4773680571963635,0.2566859921401291,0.0004236290891974,type4,type4
a31443,1.4600979947396935,1.4835307693787938,0.4760246480026577,0.1543210374300304,0.0005295363614968,type4,type4
a24902,1.5603946326058185,1.5548470332245703,0.44980133055471677,0.3174012926590687,0.0026476818074841,type4,type4
a01631,1.4849638896870516,1.4798187505814644,0.4726281877322019,0.6090174286244252,0.0,type4,type4
a23756,1.5780600860181582,1.5887885084034168,0.4424713731999359,0.2751040362138452,0.0074135090609555,type4,type3
a17466,1.1799540600474918,1.4801509898420027,0.5005044105796719,0.4318246335617032,0.0009708166627441,type4,type4
a13827,1.4543833444604632,1.4771180454410726,0.47799392185758655,0.2132167302236738,0.0042362908919745,type4,type4
a06286,1.4599189751681538,1.4775054486032029,0.4770300930809823,0.6791668108162374,0.0001198950252445,type4,type4
a20477,1.4784457887649405,1.4936423795405833,0.47146644612797267,0.1543210374300304,0.0,type4,type3
a04397,1.454382892362549,1.477140998586452,0.4779974412072443,0.2768594153847499,0.0031772181689809,type4,type4
a14553,1.4543869734919839,1.4771152393314493,0.47799378767666617,0.1184808594286769,0.0010590727229936,type4,type4
a16333,1.5127380422017702,1.506528912472855,0.46409935501745236,1.0700085255114666,0.0075609748831445,type4,type1
a23700,1.4543231653724282,1.478693135676537,0.47774703665603946,0.4049085595773798,0.0007060484819957,type4,type4
a11074,1.4607482583159803,1.478563058340126,0.4767238632905734,0.7354538835795795,0.0009985542816797,type4,type4
a22513,1.4809599947884546,1.4940530213093695,0.4710029296369054,0.6128076106478793,0.000661920451871,type4,type3
a00998,1.4602018053562649,1.4785262416161653,0.4768184819733839,0.4566094637907867,0.000201728137713,type4,type4
a19313,0.9654781495041044,1.4819483984675474,0.4716795955647511,0.41773847120273133,0.0001059072722993,type4,type3
a27179,1.454390802840795,1.4771567286133278,0.4779863983972145,0.0572116704513172,0.0,type4,type4
a11623,1.4775949447397911,1.4893731933687235,0.47228004517207656,0.2663708821489485,0.0031772181689809,type4,type3
a13267,1.5141649792808638,1.5096858454596969,0.46339582456427036,0.6683259933500807,0.0005216328337132,type4,type4
a01479,1.454390802840795,1.4777549468457458,0.4778888793095636,0.2934548496169935,3.209311281798951e-05,type4,type4
a00506,1.4544860084226807,1.535484602247994,0.4873646523834931,0.2607435106661717,0.0002647681807484,type4,type4
a22796,1.4543893339500662,1.477126127047167,0.477995792050127,0.1543210374300304,0.0021181454459872,type4,type4
a01799,1.4641737166156064,1.485610815041977,0.47503125440236726,0.3343666427877695,0.0016474464579901,type4,type3
a10745,1.4547100481475281,1.4771129155052056,0.477941493624229,0.3957641365286214,0.0024847475424081,type4,type4
a21641,1.4543674405396696,1.4771883042802798,0.4779850592184671,0.2292160296973856,0.0063544363379618,type4,type4
a13320,1.4543606536546108,1.4771129155052056,0.4779984581923444,0.4888633100157056,0.0010590727229936,type4,type4
a18491,1.5428087129364845,1.5479725919221456,0.45336104631126367,0.7508834825661159,0.035161214403389,type4,type1
a01654,1.4545107706185432,1.4771129155052056,0.4779739817639243,0.0612691889773597,0.0,type4,type4
a18454,1.4554646251877774,1.4777327167594438,0.4777175494642236,0.1184808594286769,0.0010590727229936,type4,type4
a29000,1.5199312589534943,1.5218911374941688,0.46065800814880364,1.264892312597261,0.0726547957808254,type4,type1
a12303,1.458939048314883,1.4779735751447847,0.4771132226056314,0.49981977327944616,0.0,type4,type4
a10451,1.4558479447827926,1.4774814133740457,0.4776960495054917,0.6165325844569428,0.00165921393269,type4,type4
a07894,1.4556139435861015,1.4778214587855187,0.4776787807078105,0.3842717893850941,0.0025417745351847,type4,type4
a04630,1.454390802840795,1.483254721770936,0.47699418958153683,0.2338505770556191,0.0010590727229936,type4,type4
a21464,1.4721609630006531,1.482257373276136,0.4742862001242074,0.2784660715166219,0.0024711696869851,type4,type3
a06075,1.5016881004501252,1.4914367205848582,0.46815282691935006,0.9096245959399769,0.0037398505530713,type4,type1
a17162,1.4714440062842429,1.4826719329799252,0.4745840410015584,0.2821130755217951,0.0017651212049894,type4,type3
a09304,1.4786198755834081,1.4794533719971028,0.47370018556373267,0.480700947929207,0.0004706989879971,type4,type3
a17495,1.4543842737459682,1.4771162500868962,0.47799406307385367,0.1184808594286769,0.0010590727229936,type4,type4
a15871,1.523005610448404,1.5018475183434354,0.46324227545212154,0.7738095492211117,0.0473935043539656,type4,type1
a27358,1.06648005793251,1.4874510862055152,0.4900722477547264,0.47075710549259175,0.0020218661075333,type4,type4
a19325,1.4548301280375733,1.4774258283720765,0.4778709182010581,0.2744859192010336,0.0008472581783949,type4,type4
a20362,1.4543866585038558,1.4771176843749274,0.47799344036241864,0.2744859192010336,0.0001323840903742,type4,type4
a22416,1.4543832691114051,1.477117326169077,0.47799405142400536,0.1184808594286769,0.0010590727229936,type4,type4
a05909,1.4543871525078762,1.4771267008232736,0.4779918896503725,0.2155902264073902,0.0005295363614968,type4,type4
a18538,1.454390802840795,1.4771157454151376,0.4779930807671752,0.0572116704513172,0.0,type4,type4
a26997,1.4599563531496969,1.4807758833538744,0.4764935171234858,0.29015267395776634,0.0003025922065696,type4,type4
a26659,1.4545529597128088,1.4771129155052056,0.4779671033233954,0.4891115419329945,4.376333566089453e-05,type4,type4
a10246,1.4619685317541942,1.4784949775870961,0.4768871835531818,0.1184808594286769,0.0010590727229936,type4,type4
a14731,1.4543901249024533,1.4771132001160998,0.47799360632863447,0.1184808594286769,0.0010590727229936,type4,type4
a25631,1.4547662455175554,1.4772789262365835,0.47790527232965135,0.25537976293107,0.0004236290891974,type4,type4
a23665,1.4543899694524969,1.4771149532511822,0.4779933458196825,0.3263799104991765,0.0004706989879971,type4,type4
a16870,1.4541341256068918,1.4843190806269917,0.47681142213732,0.5194986560943436,0.0060518441313922,type4,type4
a04015,1.4889335346557302,1.0753434039582521,0.4887058262254256,0.4930614267737714,0.0004382369888249,type4,type2
a08719,1.4896274850764253,1.1742560929244454,0.4996879083155204,0.34363937060002003,0.000317721816898,type4,type2
a19581,1.454384022591289,1.713935414413236,0.5044533790475577,0.1543210374300304,0.0021181454459872,type4,type4
a29743,1.4810546513973428,1.4784903248839352,0.47346462294710057,0.3164007211430208,0.0067074605789597,type4,type4
a03049,1.4634690261316008,1.4934369771662224,0.47388717961518056,0.42332660365109587,0.0018533772652388,type4,type3
a07610,1.459689399732514,1.479521347159651,0.4767401751547183,0.7851856973456806,0.0007872752985085,type4,type4
a04961,1.4543835383877524,1.4772555666630014,0.4780181254988634,0.2490569082250273,0.0001765121204989,type4,type4
a13969,1.4545347362576284,1.477202492781346,0.47795547036435065,0.1184808594286769,0.0010590727229936,type4,type4
a16253,1.5621083817683619,1.477115290743034,0.4953134173559906,0.2369617188573539,0.0010590727229936,type4,type2
a26156,1.565824722448896,1.5765018528831405,0.4459243215807186,0.2132167302236738,0.0042362908919745,type4,type3
a30676,1.4543906521894931,1.4771130227004359,0.4779935492806825,0.1184808594286769,0.0010590727229936,type4,type4
a25421,1.4552305893691724,1.111130231495704,0.5092510765739648,0.5043200659112309,0.0030809388305269,type4,type2
a30351,1.4545297697999993,1.6452609108998808,0.5061919780495986,0.1543210374300304,0.0005295363614968,type4,type4
a08056,1.4543666720685633,1.4771139712487138,0.4779973047014056,0.2607435106661717,0.0042362908919745,type4,type4
a07289,1.4622378454293707,1.4833912005746388,0.47570139498417136,0.7350395402474929,0.0062679814217991,type4,type1
a29129,1.1373797760121451,1.4809189389149497,0.5104130006129937,0.7813620916275972,0.0001795038513548,type4,type4
a01380,1.5129659678973468,1.5242056766430732,0.46136340328636066,0.2369617188573539,0.0052953636149682,type4,type3
a20992,1.46372129376934,1.479973900678994,0.47601390556083095,0.4311934099377721,0.0006808324647816,type4,type4
a02901,1.5658248606942018,1.57632183992497,0.4459498488768464,0.4136006254616558,0.0370675453047775,type4,type3
a25078,1.4877659972978994,1.0786982000356395,0.4845332126117183,0.8832998376143909,0.0002425954759566,type4,type4
a05087,1.455841522139763,1.4795533341745637,0.4773599174488552,0.29121994093242354,0.0005295363614968,type4,type4
a08824,1.5791707049442785,1.5850342566853084,0.4428410495786447,0.8906064007709286,0.0011746079291384,type4,type3
a00460,1.4551998682965344,1.4775775597175584,0.4777859488774229,0.1797500484060367,0.0003530242409978,type4,type4
a24313,1.5010192288885156,1.0481558237178747,0.47227826815010365,0.7064636279866796,6.544831434230399e-05,type4,type4
a05099,1.4543857806185836,1.4771154806087212,0.47799394283847485,0.1184808594286769,0.0010590727229936,type4,type4
a20664,1.498340114241985,1.4778189393772325,0.4818323822600383,0.23760697412611279,0.0,type4,type4
a27624,1.138197218439425,1.4841434150790218,0.5097012012507834,0.42806931101304546,0.0008961384579177,type4,type4
a17427,1.4544764785336919,1.4771129155052056,0.4779795728348882,0.2845253024749895,0.0002787033481562,type4,type4
a09045,1.4646730127791692,1.4777474653312588,0.4762201244568055,0.373612391594338,0.0,type4,type4
a11654,1.4543709499595612,1.4771232416193418,0.47799509557796294,0.1184808594286769,0.0010590727229936,type4,type4
a00775,1.4543772404164508,1.477118804808685,0.47799479333167155,0.5057429003651565,0.0003530242409978,type4,type4
a19499,1.457408175229289,1.478885465393081,0.47721380004521546,0.1184808594286769,0.0010590727229936,type4,type4
a11436,1.4543893100051433,1.477341263508579,0.478033996123547,0.1797500484060367,0.0003530242409978,type4,type4
a29609,1.454390802840795,1.477112418603261,0.4779936232168803,0.0572116704513172,0.0,type4,type4
a27603,1.5426503397139624,1.5401806340589563,0.4545302218029474,0.6190455240354142,0.0088697340550717,type4,type1
a23032,1.546138816183461,1.1835777955429212,0.48547121327283954,0.8274996671681859,0.0060451496135478,type4,type1
a04735,1.4554492760348445,1.4777270721516054,0.4777209686544664,0.1184808594286769,0.0010590727229936,type4,type4
a02213,1.519455301288919,1.488374087181438,0.4658641383255475,0.689451671838418,0.0080652461212593,type4,type1
a06540,1.162663269706768,1.4673377925352116,0.5248085239069837,0.507076335629521,0.0005083549070369,type4,type4
a21632,1.471076689022638,1.4778544492165935,0.47516872405730814,0.5935470185816794,0.0041984668661533,type4,type1
a19595,1.079320098504244,1.4773274501837237,0.505160861021095,0.8650872806121143,0.0008304092941654,type4,type4
a14538,1.4632426738341757,1.4829827811410894,0.4756050980157475,0.2410192373833965,0.0074135090609555,type4,type4
a29757,1.5658244824153575,1.5765018807548876,0.4459243516883815,0.310326097202387,0.005824899976465,type4,type3
a24937,1.6860897359182967,1.5100719134221594,0.5155250391059414,0.3149345020706733,0.0003851173538158,type4,type2
a25204,1.4545684109767312,1.4772555759912795,0.47794132680492674,0.1184808594286769,0.0,type4,type4
a05326,1.4547503183193125,1.4772254658105637,0.47791658235194046,0.2566859921401291,0.0007943045422452,type4,type4
a30328,1.4543786555368126,1.4772556089016589,0.4779722570742965,0.2514304044087436,0.0005295363614968,type4,type4
a27370,1.4872248115249633,1.4852649591612512,0.47140274799550197,0.5652567101716116,0.0011861614497528,type4,type4
a12112,1.454390802840795,1.47713986129947,0.477989148614601,0.0572116704513172,0.0,type4,type4
a00582,1.4556536230258006,1.4778539845077998,0.47766702315393655,0.1184808594286769,0.0010590727229936,type4,type4
a25119,1.4546923793560411,1.4773658407445023,0.4779031455391602,0.29421019248380875,0.0012708872675923,type4,type4
a12473,1.4542009289741515,1.0419658932517517,0.49281136495055744,0.3316975896523509,0.000756480516424,type4,type2
a26040,1.4545540433492874,1.055629760225143,0.4961402678068985,0.29015267395776634,0.0001323840903742,type4,type2
a09162,1.4601283858787983,1.4795641328792755,0.47666204453314054,0.42729856408664346,0.0042362908919745,type4,type4
a17617,1.4543355002282978,1.477140425348913,0.4779980739613597,0.1877877192476675,0.0031772181689809,type4,type4
a26470,1.454576947526254,1.4813922469886742,0.47870738783475614,0.1543210374300304,0.0005295363614968,type4,type4
a29070,1.4543885931378822,1.6663320601904785,0.5096440981131865,0.1184808594286769,0.0010590727229936,type4,type4
a24640,1.4543782453046248,1.4771193277555796,0.47799454421080767,0.1184808594286769,0.0010590727229936,type4,type4
a22806,1.4701445138986249,1.477659373743426,0.47535043025228296,0.4561603138289411,0.0005043203442826,type4,type4
a28529,1.4543817620803228,1.477121942320993,0.4779935444687314,0.3792243700948487,0.0012708872675923,type4,type4
a08199,1.4760000661762964,1.4788521246490458,0.47421656170849286,0.2591890506917036,0.0001059072722993,type4,type3
a15975,1.4567762446479455,1.5837168731656277,0.4946197615016875,0.1184808594286769,0.0,type4,type4
a20463,1.4861221894244063,1.4815147353820022,0.4721736121346481,0.36151188842889465,0.0190633090138856,type4,type4
a26872,1.0833908960134615,1.4921605110125635,0.4899269539388734,0.7756479342768038,0.0019095402126703,type4,type1
a11025,1.4608370366754793,1.4810049638511507,0.476313767374033,0.2369617188573539,0.0010590727229936,type4,type4
a12830,1.4545202064325298,1.4772319590519984,0.4779530353168237,0.3166489519084298,0.002824193927983,type4,type4
a04515,1.4543903006660934,1.4771130588142303,0.47799360070950186,0.1543210374300304,0.0021181454459872,type4,type4
a11542,1.458005504468884,1.4777784044728886,0.4772966572989663,0.5575028291316024,0.0021710990821369,type4,type1
a04155,1.5273148269271808,1.5633789225574708,0.45337388944590407,0.2607435106661717,0.0042362908919745,type4,type3
a25220,1.5918980578442206,1.602870149866826,0.4386045419219777,0.232941003506449,0.0052953636149682,type4,type3
a17520,1.0522088208786335,1.4793692920221972,0.4955279429461411,0.31899202059671594,0.0001059072722993,type4,type4
a10935,1.4985786336081084,1.5108221101524217,0.46562088787783706,0.1797500484060367,0.0031772181689809,type4,type3
a11661,1.454388628014992,1.5534375727534129,0.4911231982710627,0.2292160296973856,0.0,type4,type4
a22919,1.4543744849167566,1.4771814638046292,0.4779850259726953,0.232941003506449,0.0005295363614968,type4,type4
a28384,1.4543102521842304,1.4779363686165194,0.47787243963379344,0.26916824004785933,0.0008825606024947,type4,type4
a03025,1.5208228757761963,1.5571341549753306,0.457218430225433,1.6513379084360986,0.0462099999417863,type4,type1
a24989,1.454390802840795,1.4770553727761215,0.47800092662694527,0.1144233409026344,0.0005295363614968,type4,type4
a25992,1.1611633159739838,1.5190867770073473,0.4935289533509066,0.9625801224327374,0.0004775725129387,type4,type4
a26721,1.4571763943594984,1.4787471391718563,0.4772739583597321,0.1184808594286769,0.0010590727229936,type4,type4
a04618,1.3121450437538602,1.4799382916129087,0.4745857852375127,0.365853745311378,0.0012103688262784,type4,type3
a03977,1.5684748222581761,1.5047661316656553,0.4773932226696152,0.6060765729435782,0.0023023320065079,type4,type1
a22765,1.4546348376604814,1.1053528846702092,0.4845324415370655,0.7636473347289592,0.0010818484804773,type4,type4
a21745,1.1305285233293076,1.477739838942174,0.5125771840104664,0.9398883630117298,0.0004408182276334,type4,type4
a20939,1.45435064057056,1.4771140325766354,0.47799990875743426,0.3166489519084298,0.0018533772652388,type4,type4
a27502,1.0399545581765257,1.4787798103039278,0.48903438932257004,0.48762528321425336,1.8580223210414807e-05,type4,type4
a01448,1.4543304663626473,1.4771418517673172,0.47799866218210635,0.4632788140015696,0.0004538883098544,type4,type4
a19902,1.4553784485984118,1.4776845404670609,0.47773943195691876,0.1994743216888119,0.0007060484819957,type4,type4
a04836,1.4547592997673706,1.477492314594914,0.4778716258272902,0.7375803287287148,8.087464430133308e-05,type4,type4
a28969,1.45437234098106,1.0844464014206594,0.5033116433622885,0.3563889550103386,0.0039715227112261,type4,type2
a13684,1.454389397564693,1.477114787742107,0.4779934660551585,0.3598465923168137,0.0002647681807484,type4,type4
a30535,1.468226778744652,1.4780015428164246,0.4756046352672172,0.5526060867088448,4.672379660266082e-05,type4,type4
a22878,1.454390802840795,1.4785157874940293,0.47776490765429863,0.0572116704513172,0.0,type4,type4
a04905,1.0479993092218234,1.4836324468941087,0.4875785764599688,0.638698537154592,0.00054914881933,type4,type4
a04197,1.4543707945105795,1.4771386846183625,0.47799260287787315,0.2155902264073902,0.0052953636149682,type4,type4
a13080,1.660894009563659,1.478710372456643,0.5097221289166376,0.151947541246314,0.0005295363614968,type4,type2
a19630,1.4543862828883296,1.477114635157636,0.477993998795681,0.2132167302236738,0.0007060484819957,type4,type4
a16110,1.5521327889433585,1.713897002065473,0.48018027141649794,0.3746904144859354,0.0026476818074841,type4,type4
a01268,1.1626609040493998,1.507926411525732,0.5002218789016757,0.5368360859990775,0.0010130260828634,type4,type4
a18619,1.4543650276464124,1.4771110237467444,0.4779980534461725,0.3316975896523509,0.0005295363614968,type4,type4
a13147,1.4744851463988562,1.4794266536333707,0.4743675306333499,0.6509264613356645,0.004135426823118,type4,type1
a21010,1.5650574068791845,1.4772271133181132,0.496771628066349,0.1543210374300304,0.0005295363614968,type4,type2
a03980,1.5917416724800963,1.6027116744346852,0.4386477729102932,0.1797500484060367,0.0031772181689809,type4,type3
a29144,1.0195904203710482,1.4823481691401925,0.4836181188235281,0.33261782388671135,0.0010590727229936,type4,type4
a14330,1.4543898989187296,1.4776440145166148,0.47808753442932006,0.1543210374300304,0.0021181454459872,type4,type4
a13276,1.454390802840795,1.489865307843472,0.4759232191809369,0.310445670927614,0.002984659492073,type4,type4
a18444,1.4543727178963892,1.477122427954445,0.47799493997910286,0.1184808594286769,0.0010590727229936,type4,type4
a18132,1.736890678883959,1.4774660274577542,0.520877037635433,0.1877877192476675,0.0010590727229936,type4,type2
a04090,1.4543663095267072,1.4771217288684064,0.47799609888810274,0.3595643253664649,0.0013616649295632,type4,type4
a30357,1.5600621523862488,1.4771129155052056,0.4961567637617438,0.0612691889773597,0.0,type4,type2
a30364,1.4546980742875877,1.4776272233755932,0.4778596178966476,0.3641453048554974,0.0002647681807484,type4,type4
a02281,1.4620014379667552,1.5982572008064593,0.4924682146953788,0.4869388613167418,0.0006051844131392,type4,type4
a18809,1.4556215873279816,1.670320787069672,0.5094116764922819,0.2132167302236738,0.0002647681807484,type4,type4
a13508,1.6782831983097104,1.737801905639497,0.549628207203492,0.1543210374300304,0.0,type4,type4
a17749,1.4847866135813814,1.488274588426254,0.4713121429669118,0.30221106015030197,0.005824899976465,type4,type3
a29393,1.0700519444171146,1.4923220065499803,0.48517720536101877,0.7779088329560262,0.0007060484819957,type4,type4
a11205,1.4543889408595847,1.4771138068735974,0.47799370045739376,0.1184808594286769,0.0010590727229936,type4,type4
a15354,1.1234435649484675,1.4779549591833097,0.49836652894000943,0.2369617188573539,0.0021181454459872,type4,type4
a26756,1.464458188980739,1.4771817938989362,0.47634647830638954,0.536344023028156,0.0008199272694144,type4,type4
a23195,1.5793704749384472,1.4776847542181375,0.4983059357149865,0.1184808594286769,0.0010590727229936,type4,type2
a30915,1.4678506899163404,1.4772240491597182,0.47578294185837955,0.4937130140737107,0.000323605554248,type4,type4
a11705,1.6034548482830175,1.4777627213728777,0.5020989983462997,0.1184808594286769,0.0010590727229936,type4,type2
a21699,1.4546533150947876,1.5433571725964415,0.4893311600281639,0.1543210374300304,0.0,type4,type4
a24362,1.6038071419642401,1.4777746215819445,0.5013124385540513,0.5203634024549006,0.0001278191217406,type4,type2
a26713,1.4552252041001508,1.4774465753116544,0.4777951317563096,0.5267406814693887,0.0007220950384047,type4,type4
a03703,1.4599504486381023,1.5079069540829377,0.5208005558088457,0.2751040362138452,0.0006354436337961,type4,type4
a30337,1.1808536823888576,1.5315607573282743,0.4925094115614233,0.6526683566619513,0.0007891130092893,type4,type4
a30459,1.5129652429714415,1.5242056740507697,0.46136351380048257,0.2132167302236738,0.0042362908919745,type4,type3
a07657,1.4543761098667158,1.477112943979309,0.4779959333130093,0.4605735174457335,0.0022358201929865,type4,type4
a24819,1.076438800345064,1.4779397559516823,0.5024731870057279,0.4014517019291984,0.0006177924217462,type4,type4
a01357,1.4965224090438727,1.5002453678223642,0.46758372707654305,0.4415303985514354,0.001134720774636,type4,type3
a24396,1.4748371910160967,1.4826057976055815,0.47380113553534686,0.6473464257757129,0.0026035537773593,type4,type1
a27127,1.4543815736947512,1.4771038853297296,0.4779965194697899,0.1184808594286769,0.0010590727229936,type4,type4
a04737,1.472930654464168,1.4885662765073275,0.4731525572880926,0.5240346742748159,0.0014562249941162,type4,type3
a14288,1.4543881010164892,1.4771154444985313,0.47799357037578627,0.46215703320383483,0.0001925586769079,type4,type4
a15992,1.0661595803566406,1.4808154935478561,0.4970719915513171,0.7593901465279671,0.001345308594073,type4,type4
a02033,1.4543898085246414,1.4771140046325637,0.47799352673564405,0.2514304044087436,0.0,type4,type4
a08097,1.4596494405210287,1.4796273273475382,0.47672946678856587,0.4751746013259835,0.0025032627998031,type4,type4
a06532,1.1314482279667084,1.6734484312834752,0.4964434189231017,0.47093956184303,0.0007648858554954,type4,type4
a08189,1.4717666369594542,1.4883055912290832,0.473380288813936,0.3356777419679391,0.0039715227112261,type4,type3
a01586,1.4543895312511967,1.4771145832689072,0.47799347759721234,0.3263799104991765,0.0012355848434925,type4,type4
