ID,Predict,group_range,label,bad_probability
a14630,1,"(0, 1]",mixed,0.005917159763313609
a14831,1,"(0, 1]",mixed,0.005917159763313609
a14899,1,"(0, 1]",mixed,0.005917159763313609
a15398,1,"(0, 1]",mixed,0.005917159763313609
a15831,1,"(0, 1]",mixed,0.005917159763313609
a15865,1,"(0, 1]",mixed,0.005917159763313609
a16101,1,"(0, 1]",mixed,0.005917159763313609
a16510,1,"(0, 1]",mixed,0.005917159763313609
a16526,1,"(0, 1]",mixed,0.005917159763313609
a16755,1,"(0, 1]",mixed,0.005917159763313609
a16890,1,"(0, 1]",mixed,0.005917159763313609
a16941,1,"(0, 1]",mixed,0.005917159763313609
a17090,1,"(0, 1]",mixed,0.005917159763313609
a17122,1,"(0, 1]",mixed,0.005917159763313609
a17124,1,"(0, 1]",mixed,0.005917159763313609
a17468,1,"(0, 1]",mixed,0.005917159763313609
a17513,1,"(0, 1]",mixed,0.005917159763313609
a17694,1,"(0, 1]",mixed,0.005917159763313609
a17715,1,"(0, 1]",mixed,0.005917159763313609
a17737,1,"(0, 1]",mixed,0.005917159763313609
a17754,1,"(0, 1]",mixed,0.005917159763313609
a17979,1,"(0, 1]",mixed,0.005917159763313609
a18599,1,"(0, 1]",mixed,0.005917159763313609
a18863,1,"(0, 1]",mixed,0.005917159763313609
a18908,1,"(0, 1]",mixed,0.005917159763313609
a18999,1,"(0, 1]",mixed,0.005917159763313609
a19028,1,"(0, 1]",mixed,0.005917159763313609
a19169,1,"(0, 1]",mixed,0.005917159763313609
a19288,1,"(0, 1]",mixed,0.005917159763313609
a19716,1,"(0, 1]",mixed,0.005917159763313609
a20026,1,"(0, 1]",mixed,0.005917159763313609
a20089,1,"(0, 1]",mixed,0.005917159763313609
a20260,1,"(0, 1]",mixed,0.005917159763313609
a20341,1,"(0, 1]",mixed,0.005917159763313609
a20375,1,"(0, 1]",mixed,0.005917159763313609
a20690,1,"(0, 1]",mixed,0.005917159763313609
a21088,1,"(0, 1]",mixed,0.005917159763313609
a21144,1,"(0, 1]",mixed,0.005917159763313609
a21163,1,"(0, 1]",mixed,0.005917159763313609
a21743,1,"(0, 1]",mixed,0.005917159763313609
a21790,1,"(0, 1]",mixed,0.005917159763313609
a21855,1,"(0, 1]",mixed,0.005917159763313609
a22265,1,"(0, 1]",mixed,0.005917159763313609
a22754,1,"(0, 1]",mixed,0.005917159763313609
a23205,1,"(0, 1]",mixed,0.005917159763313609
a23432,1,"(0, 1]",mixed,0.005917159763313609
a23453,1,"(0, 1]",mixed,0.005917159763313609
a23475,1,"(0, 1]",mixed,0.005917159763313609
a23756,1,"(0, 1]",mixed,0.005917159763313609
a23851,1,"(0, 1]",mixed,0.005917159763313609
a23890,1,"(0, 1]",mixed,0.005917159763313609
a24034,1,"(0, 1]",mixed,0.005917159763313609
a24186,1,"(0, 1]",mixed,0.005917159763313609
a24568,1,"(0, 1]",mixed,0.005917159763313609
a25008,1,"(0, 1]",mixed,0.005917159763313609
a25329,1,"(0, 1]",mixed,0.005917159763313609
a25478,1,"(0, 1]",mixed,0.005917159763313609
a25633,1,"(0, 1]",mixed,0.005917159763313609
a25837,1,"(0, 1]",mixed,0.005917159763313609
a26151,1,"(0, 1]",mixed,0.005917159763313609
a26417,1,"(0, 1]",mixed,0.005917159763313609
a26924,1,"(0, 1]",mixed,0.005917159763313609
a27018,1,"(0, 1]",mixed,0.005917159763313609
a27035,1,"(0, 1]",mixed,0.005917159763313609
a27061,1,"(0, 1]",mixed,0.005917159763313609
a27155,1,"(0, 1]",mixed,0.005917159763313609
a27208,1,"(0, 1]",mixed,0.005917159763313609
a27228,1,"(0, 1]",mixed,0.005917159763313609
a27528,1,"(0, 1]",mixed,0.005917159763313609
a27685,1,"(0, 1]",mixed,0.005917159763313609
a27769,1,"(0, 1]",mixed,0.005917159763313609
a28032,1,"(0, 1]",mixed,0.005917159763313609
a28104,1,"(0, 1]",mixed,0.005917159763313609
a28113,1,"(0, 1]",mixed,0.005917159763313609
a28240,1,"(0, 1]",mixed,0.005917159763313609
a28352,1,"(0, 1]",mixed,0.005917159763313609
a28427,1,"(0, 1]",mixed,0.005917159763313609
a28446,1,"(0, 1]",mixed,0.005917159763313609
a28452,1,"(0, 1]",mixed,0.005917159763313609
a28515,1,"(0, 1]",mixed,0.005917159763313609
a28662,1,"(0, 1]",mixed,0.005917159763313609
a28939,1,"(0, 1]",mixed,0.005917159763313609
a29062,1,"(0, 1]",mixed,0.005917159763313609
a29346,1,"(0, 1]",mixed,0.005917159763313609
a29553,1,"(0, 1]",mixed,0.005917159763313609
a29849,1,"(0, 1]",mixed,0.005917159763313609
a30045,1,"(0, 1]",mixed,0.005917159763313609
a30047,1,"(0, 1]",mixed,0.005917159763313609
a30235,1,"(0, 1]",mixed,0.005917159763313609
a30266,1,"(0, 1]",mixed,0.005917159763313609
a30380,1,"(0, 1]",mixed,0.005917159763313609
a30643,1,"(0, 1]",mixed,0.005917159763313609
a30660,1,"(0, 1]",mixed,0.005917159763313609
a30723,1,"(0, 1]",mixed,0.005917159763313609
a30874,1,"(0, 1]",mixed,0.005917159763313609
a30917,1,"(0, 1]",mixed,0.005917159763313609
a31286,1,"(0, 1]",mixed,0.005917159763313609
a31457,1,"(0, 1]",mixed,0.005917159763313609
a00027,3,"(2, 3]",mixed,0.013157894736842105
a00816,3,"(2, 3]",mixed,0.013157894736842105
a01040,3,"(2, 3]",mixed,0.013157894736842105
a01701,3,"(2, 3]",mixed,0.013157894736842105
a01908,3,"(2, 3]",mixed,0.013157894736842105
a02395,3,"(2, 3]",mixed,0.013157894736842105
a02657,3,"(2, 3]",mixed,0.013157894736842105
a02698,3,"(2, 3]",mixed,0.013157894736842105
a03674,3,"(2, 3]",mixed,0.013157894736842105
a03685,3,"(2, 3]",mixed,0.013157894736842105
a03872,3,"(2, 3]",mixed,0.013157894736842105
a04305,3,"(2, 3]",mixed,0.013157894736842105
a04533,3,"(2, 3]",mixed,0.013157894736842105
a04621,3,"(2, 3]",mixed,0.013157894736842105
a04655,3,"(2, 3]",mixed,0.013157894736842105
a05653,3,"(2, 3]",mixed,0.013157894736842105
a05688,3,"(2, 3]",mixed,0.013157894736842105
a05898,3,"(2, 3]",mixed,0.013157894736842105
a05939,3,"(2, 3]",mixed,0.013157894736842105
a06307,3,"(2, 3]",mixed,0.013157894736842105
a07195,3,"(2, 3]",mixed,0.013157894736842105
a07746,3,"(2, 3]",mixed,0.013157894736842105
a07768,3,"(2, 3]",mixed,0.013157894736842105
a08225,3,"(2, 3]",mixed,0.013157894736842105
a08335,3,"(2, 3]",mixed,0.013157894736842105
a08824,3,"(2, 3]",mixed,0.013157894736842105
a09141,3,"(2, 3]",mixed,0.013157894736842105
a09685,3,"(2, 3]",mixed,0.013157894736842105
a09690,3,"(2, 3]",mixed,0.013157894736842105
a10373,3,"(2, 3]",mixed,0.013157894736842105
a10477,3,"(2, 3]",mixed,0.013157894736842105
a10966,3,"(2, 3]",mixed,0.013157894736842105
a11521,3,"(2, 3]",mixed,0.013157894736842105
a11526,3,"(2, 3]",mixed,0.013157894736842105
a11676,3,"(2, 3]",mixed,0.013157894736842105
a11866,3,"(2, 3]",mixed,0.013157894736842105
a13077,3,"(2, 3]",mixed,0.013157894736842105
a13513,3,"(2, 3]",mixed,0.013157894736842105
a14794,3,"(2, 3]",mixed,0.013157894736842105
a16007,3,"(2, 3]",mixed,0.013157894736842105
a16403,3,"(2, 3]",mixed,0.013157894736842105
a16644,3,"(2, 3]",mixed,0.013157894736842105
a17072,3,"(2, 3]",mixed,0.013157894736842105
a17079,3,"(2, 3]",mixed,0.013157894736842105
a17275,3,"(2, 3]",mixed,0.013157894736842105
a17497,3,"(2, 3]",mixed,0.013157894736842105
a17504,3,"(2, 3]",mixed,0.013157894736842105
a17728,3,"(2, 3]",mixed,0.013157894736842105
a18348,3,"(2, 3]",mixed,0.013157894736842105
a18594,3,"(2, 3]",mixed,0.013157894736842105
a18819,3,"(2, 3]",mixed,0.013157894736842105
a18991,3,"(2, 3]",mixed,0.013157894736842105
a19276,3,"(2, 3]",mixed,0.013157894736842105
a20051,3,"(2, 3]",mixed,0.013157894736842105
a20739,3,"(2, 3]",mixed,0.013157894736842105
a20829,3,"(2, 3]",mixed,0.013157894736842105
a22414,3,"(2, 3]",mixed,0.013157894736842105
a22573,3,"(2, 3]",mixed,0.013157894736842105
a23250,3,"(2, 3]",mixed,0.013157894736842105
a23761,3,"(2, 3]",mixed,0.013157894736842105
a24566,3,"(2, 3]",mixed,0.013157894736842105
a24719,3,"(2, 3]",mixed,0.013157894736842105
a25171,3,"(2, 3]",mixed,0.013157894736842105
a25178,3,"(2, 3]",mixed,0.013157894736842105
a25732,3,"(2, 3]",mixed,0.013157894736842105
a26356,3,"(2, 3]",mixed,0.013157894736842105
a27089,3,"(2, 3]",mixed,0.013157894736842105
a27233,3,"(2, 3]",mixed,0.013157894736842105
a27713,3,"(2, 3]",mixed,0.013157894736842105
a28117,3,"(2, 3]",mixed,0.013157894736842105
a28417,3,"(2, 3]",mixed,0.013157894736842105
a28560,3,"(2, 3]",mixed,0.013157894736842105
a28900,3,"(2, 3]",mixed,0.013157894736842105
a29706,3,"(2, 3]",mixed,0.013157894736842105
a30754,3,"(2, 3]",mixed,0.013157894736842105
a31369,3,"(2, 3]",mixed,0.013157894736842105
a01217,5,"(4, 5]",mixed,0.02040816326530612
a01747,5,"(4, 5]",mixed,0.02040816326530612
a03056,5,"(4, 5]",mixed,0.02040816326530612
a05031,5,"(4, 5]",mixed,0.02040816326530612
a05115,5,"(4, 5]",mixed,0.02040816326530612
a05652,5,"(4, 5]",mixed,0.02040816326530612
a06261,5,"(4, 5]",mixed,0.02040816326530612
a06591,5,"(4, 5]",mixed,0.02040816326530612
a06599,5,"(4, 5]",mixed,0.02040816326530612
a06910,5,"(4, 5]",mixed,0.02040816326530612
a07105,5,"(4, 5]",mixed,0.02040816326530612
a08920,5,"(4, 5]",mixed,0.02040816326530612
a08972,5,"(4, 5]",mixed,0.02040816326530612
a09058,5,"(4, 5]",mixed,0.02040816326530612
a09477,5,"(4, 5]",mixed,0.02040816326530612
a12877,5,"(4, 5]",mixed,0.02040816326530612
a13330,5,"(4, 5]",mixed,0.02040816326530612
a13663,5,"(4, 5]",mixed,0.02040816326530612
a14036,5,"(4, 5]",mixed,0.02040816326530612
a14076,5,"(4, 5]",mixed,0.02040816326530612
a14135,5,"(4, 5]",mixed,0.02040816326530612
a14641,5,"(4, 5]",mixed,0.02040816326530612
a14791,5,"(4, 5]",mixed,0.02040816326530612
a14891,5,"(4, 5]",mixed,0.02040816326530612
a15252,5,"(4, 5]",mixed,0.02040816326530612
a15478,5,"(4, 5]",mixed,0.02040816326530612
a16120,5,"(4, 5]",mixed,0.02040816326530612
a17332,5,"(4, 5]",mixed,0.02040816326530612
a17478,5,"(4, 5]",mixed,0.02040816326530612
a17972,5,"(4, 5]",mixed,0.02040816326530612
a19137,5,"(4, 5]",mixed,0.02040816326530612
a19857,5,"(4, 5]",mixed,0.02040816326530612
a19927,5,"(4, 5]",mixed,0.02040816326530612
a21701,5,"(4, 5]",mixed,0.02040816326530612
a22446,5,"(4, 5]",mixed,0.02040816326530612
a22777,5,"(4, 5]",mixed,0.02040816326530612
a23224,5,"(4, 5]",mixed,0.02040816326530612
a25200,5,"(4, 5]",mixed,0.02040816326530612
a25779,5,"(4, 5]",mixed,0.02040816326530612
a26638,5,"(4, 5]",mixed,0.02040816326530612
a26666,5,"(4, 5]",mixed,0.02040816326530612
a26867,5,"(4, 5]",mixed,0.02040816326530612
a26878,5,"(4, 5]",mixed,0.02040816326530612
a27717,5,"(4, 5]",mixed,0.02040816326530612
a28221,5,"(4, 5]",mixed,0.02040816326530612
a28430,5,"(4, 5]",mixed,0.02040816326530612
a29297,5,"(4, 5]",mixed,0.02040816326530612
a29464,5,"(4, 5]",mixed,0.02040816326530612
a31295,5,"(4, 5]",mixed,0.02040816326530612
a00297,8,"(7, 8]",mixed,0.029411764705882353
a01286,8,"(7, 8]",mixed,0.029411764705882353
a01563,8,"(7, 8]",mixed,0.029411764705882353
a01787,8,"(7, 8]",mixed,0.029411764705882353
a02404,8,"(7, 8]",mixed,0.029411764705882353
a04803,8,"(7, 8]",mixed,0.029411764705882353
a04966,8,"(7, 8]",mixed,0.029411764705882353
a06712,8,"(7, 8]",mixed,0.029411764705882353
a07161,8,"(7, 8]",mixed,0.029411764705882353
a07385,8,"(7, 8]",mixed,0.029411764705882353
a08325,8,"(7, 8]",mixed,0.029411764705882353
a08737,8,"(7, 8]",mixed,0.029411764705882353
a10753,8,"(7, 8]",mixed,0.029411764705882353
a11587,8,"(7, 8]",mixed,0.029411764705882353
a13385,8,"(7, 8]",mixed,0.029411764705882353
a15938,8,"(7, 8]",mixed,0.029411764705882353
a16187,8,"(7, 8]",mixed,0.029411764705882353
a17265,8,"(7, 8]",mixed,0.029411764705882353
a17385,8,"(7, 8]",mixed,0.029411764705882353
a17619,8,"(7, 8]",mixed,0.029411764705882353
a18492,8,"(7, 8]",mixed,0.029411764705882353
a18724,8,"(7, 8]",mixed,0.029411764705882353
a22051,8,"(7, 8]",mixed,0.029411764705882353
a22120,8,"(7, 8]",mixed,0.029411764705882353
a22173,8,"(7, 8]",mixed,0.029411764705882353
a23744,8,"(7, 8]",mixed,0.029411764705882353
a25711,8,"(7, 8]",mixed,0.029411764705882353
a26361,8,"(7, 8]",mixed,0.029411764705882353
a26796,8,"(7, 8]",mixed,0.029411764705882353
a27263,8,"(7, 8]",mixed,0.029411764705882353
a29084,8,"(7, 8]",mixed,0.029411764705882353
a29347,8,"(7, 8]",mixed,0.029411764705882353
a30098,8,"(7, 8]",mixed,0.029411764705882353
a30361,8,"(7, 8]",mixed,0.029411764705882353
a00819,9,"(8, 9]",mixed,0.03333333333333333
a01459,9,"(8, 9]",mixed,0.03333333333333333
a04284,9,"(8, 9]",mixed,0.03333333333333333
a04430,9,"(8, 9]",mixed,0.03333333333333333
a04618,9,"(8, 9]",mixed,0.03333333333333333
a05044,9,"(8, 9]",mixed,0.03333333333333333
a06177,9,"(8, 9]",mixed,0.03333333333333333
a07138,9,"(8, 9]",mixed,0.03333333333333333
a07176,9,"(8, 9]",mixed,0.03333333333333333
a07305,9,"(8, 9]",mixed,0.03333333333333333
a07480,9,"(8, 9]",mixed,0.03333333333333333
a07550,9,"(8, 9]",mixed,0.03333333333333333
a08133,9,"(8, 9]",mixed,0.03333333333333333
a09097,9,"(8, 9]",mixed,0.03333333333333333
a09135,9,"(8, 9]",mixed,0.03333333333333333
a10366,9,"(8, 9]",mixed,0.03333333333333333
a10969,9,"(8, 9]",mixed,0.03333333333333333
a14206,9,"(8, 9]",mixed,0.03333333333333333
a15223,9,"(8, 9]",mixed,0.03333333333333333
a16134,9,"(8, 9]",mixed,0.03333333333333333
a17923,9,"(8, 9]",mixed,0.03333333333333333
a21246,9,"(8, 9]",mixed,0.03333333333333333
a21264,9,"(8, 9]",mixed,0.03333333333333333
a21340,9,"(8, 9]",mixed,0.03333333333333333
a22244,9,"(8, 9]",mixed,0.03333333333333333
a22547,9,"(8, 9]",mixed,0.03333333333333333
a24062,9,"(8, 9]",mixed,0.03333333333333333
a26124,9,"(8, 9]",mixed,0.03333333333333333
a26935,9,"(8, 9]",mixed,0.03333333333333333
a27906,9,"(8, 9]",mixed,0.03333333333333333
a00518,16,"(15, 16]",mixed,0.02564102564102564
a03343,16,"(15, 16]",mixed,0.02564102564102564
a03441,16,"(15, 16]",mixed,0.02564102564102564
a03824,16,"(15, 16]",mixed,0.02564102564102564
a04603,16,"(15, 16]",mixed,0.02564102564102564
a04881,16,"(15, 16]",mixed,0.02564102564102564
a06702,16,"(15, 16]",mixed,0.02564102564102564
a07933,16,"(15, 16]",mixed,0.02564102564102564
a09301,16,"(15, 16]",mixed,0.02564102564102564
a10346,16,"(15, 16]",mixed,0.02564102564102564
a11118,16,"(15, 16]",mixed,0.02564102564102564
a13084,16,"(15, 16]",mixed,0.02564102564102564
a13414,16,"(15, 16]",mixed,0.02564102564102564
a14489,16,"(15, 16]",mixed,0.02564102564102564
a14650,16,"(15, 16]",mixed,0.02564102564102564
a14903,16,"(15, 16]",mixed,0.02564102564102564
a14921,16,"(15, 16]",mixed,0.02564102564102564
a14942,16,"(15, 16]",mixed,0.02564102564102564
a15528,16,"(15, 16]",mixed,0.02564102564102564
a15811,16,"(15, 16]",mixed,0.02564102564102564
a16058,16,"(15, 16]",mixed,0.02564102564102564
a17772,16,"(15, 16]",mixed,0.02564102564102564
a19717,16,"(15, 16]",mixed,0.02564102564102564
a19781,16,"(15, 16]",mixed,0.02564102564102564
a20083,16,"(15, 16]",mixed,0.02564102564102564
a20101,16,"(15, 16]",mixed,0.02564102564102564
a23164,16,"(15, 16]",mixed,0.02564102564102564
a23404,16,"(15, 16]",mixed,0.02564102564102564
a24897,16,"(15, 16]",mixed,0.02564102564102564
a25051,16,"(15, 16]",mixed,0.02564102564102564
a25242,16,"(15, 16]",mixed,0.02564102564102564
a26135,16,"(15, 16]",mixed,0.02564102564102564
a26308,16,"(15, 16]",mixed,0.02564102564102564
a26336,16,"(15, 16]",mixed,0.02564102564102564
a27260,16,"(15, 16]",mixed,0.02564102564102564
a27384,16,"(15, 16]",mixed,0.02564102564102564
a28488,16,"(15, 16]",mixed,0.02564102564102564
a29218,16,"(15, 16]",mixed,0.02564102564102564
a29857,16,"(15, 16]",mixed,0.02564102564102564
a00095,17,"(16, 17]",mixed,0.009615384615384616
a00555,17,"(16, 17]",mixed,0.009615384615384616
a01991,17,"(16, 17]",mixed,0.009615384615384616
a02171,17,"(16, 17]",mixed,0.009615384615384616
a02715,17,"(16, 17]",mixed,0.009615384615384616
a03283,17,"(16, 17]",mixed,0.009615384615384616
a03296,17,"(16, 17]",mixed,0.009615384615384616
a03375,17,"(16, 17]",mixed,0.009615384615384616
a03601,17,"(16, 17]",mixed,0.009615384615384616
a03864,17,"(16, 17]",mixed,0.009615384615384616
a03982,17,"(16, 17]",mixed,0.009615384615384616
a04066,17,"(16, 17]",mixed,0.009615384615384616
a04246,17,"(16, 17]",mixed,0.009615384615384616
a04609,17,"(16, 17]",mixed,0.009615384615384616
a04694,17,"(16, 17]",mixed,0.009615384615384616
a05001,17,"(16, 17]",mixed,0.009615384615384616
a05067,17,"(16, 17]",mixed,0.009615384615384616
a05218,17,"(16, 17]",mixed,0.009615384615384616
a05852,17,"(16, 17]",mixed,0.009615384615384616
a06321,17,"(16, 17]",mixed,0.009615384615384616
a06452,17,"(16, 17]",mixed,0.009615384615384616
a06564,17,"(16, 17]",mixed,0.009615384615384616
a06604,17,"(16, 17]",mixed,0.009615384615384616
a06657,17,"(16, 17]",mixed,0.009615384615384616
a06931,17,"(16, 17]",mixed,0.009615384615384616
a07089,17,"(16, 17]",mixed,0.009615384615384616
a08090,17,"(16, 17]",mixed,0.009615384615384616
a08202,17,"(16, 17]",mixed,0.009615384615384616
a08284,17,"(16, 17]",mixed,0.009615384615384616
a08411,17,"(16, 17]",mixed,0.009615384615384616
a08578,17,"(16, 17]",mixed,0.009615384615384616
a08771,17,"(16, 17]",mixed,0.009615384615384616
a09398,17,"(16, 17]",mixed,0.009615384615384616
a09637,17,"(16, 17]",mixed,0.009615384615384616
a10422,17,"(16, 17]",mixed,0.009615384615384616
a10585,17,"(16, 17]",mixed,0.009615384615384616
a10954,17,"(16, 17]",mixed,0.009615384615384616
a11877,17,"(16, 17]",mixed,0.009615384615384616
a12557,17,"(16, 17]",mixed,0.009615384615384616
a12576,17,"(16, 17]",mixed,0.009615384615384616
a12769,17,"(16, 17]",mixed,0.009615384615384616
a13137,17,"(16, 17]",mixed,0.009615384615384616
a13565,17,"(16, 17]",mixed,0.009615384615384616
a14469,17,"(16, 17]",mixed,0.009615384615384616
a15052,17,"(16, 17]",mixed,0.009615384615384616
a15211,17,"(16, 17]",mixed,0.009615384615384616
a15476,17,"(16, 17]",mixed,0.009615384615384616
a15921,17,"(16, 17]",mixed,0.009615384615384616
a15994,17,"(16, 17]",mixed,0.009615384615384616
a16523,17,"(16, 17]",mixed,0.009615384615384616
a16901,17,"(16, 17]",mixed,0.009615384615384616
a17328,17,"(16, 17]",mixed,0.009615384615384616
a17369,17,"(16, 17]",mixed,0.009615384615384616
a17435,17,"(16, 17]",mixed,0.009615384615384616
a17848,17,"(16, 17]",mixed,0.009615384615384616
a18071,17,"(16, 17]",mixed,0.009615384615384616
a18078,17,"(16, 17]",mixed,0.009615384615384616
a19195,17,"(16, 17]",mixed,0.009615384615384616
a19488,17,"(16, 17]",mixed,0.009615384615384616
a19849,17,"(16, 17]",mixed,0.009615384615384616
a19877,17,"(16, 17]",mixed,0.009615384615384616
a20484,17,"(16, 17]",mixed,0.009615384615384616
a21030,17,"(16, 17]",mixed,0.009615384615384616
a21094,17,"(16, 17]",mixed,0.009615384615384616
a21244,17,"(16, 17]",mixed,0.009615384615384616
a21358,17,"(16, 17]",mixed,0.009615384615384616
a21765,17,"(16, 17]",mixed,0.009615384615384616
a22024,17,"(16, 17]",mixed,0.009615384615384616
a22147,17,"(16, 17]",mixed,0.009615384615384616
a22162,17,"(16, 17]",mixed,0.009615384615384616
a22345,17,"(16, 17]",mixed,0.009615384615384616
a22441,17,"(16, 17]",mixed,0.009615384615384616
a22570,17,"(16, 17]",mixed,0.009615384615384616
a22613,17,"(16, 17]",mixed,0.009615384615384616
a22854,17,"(16, 17]",mixed,0.009615384615384616
a23815,17,"(16, 17]",mixed,0.009615384615384616
a23921,17,"(16, 17]",mixed,0.009615384615384616
a23935,17,"(16, 17]",mixed,0.009615384615384616
a23947,17,"(16, 17]",mixed,0.009615384615384616
a23965,17,"(16, 17]",mixed,0.009615384615384616
a24987,17,"(16, 17]",mixed,0.009615384615384616
a25122,17,"(16, 17]",mixed,0.009615384615384616
a25204,17,"(16, 17]",mixed,0.009615384615384616
a25640,17,"(16, 17]",mixed,0.009615384615384616
a25652,17,"(16, 17]",mixed,0.009615384615384616
a25879,17,"(16, 17]",mixed,0.009615384615384616
a25883,17,"(16, 17]",mixed,0.009615384615384616
a26325,17,"(16, 17]",mixed,0.009615384615384616
a26720,17,"(16, 17]",mixed,0.009615384615384616
a26791,17,"(16, 17]",mixed,0.009615384615384616
a27308,17,"(16, 17]",mixed,0.009615384615384616
a27411,17,"(16, 17]",mixed,0.009615384615384616
a27430,17,"(16, 17]",mixed,0.009615384615384616
a27637,17,"(16, 17]",mixed,0.009615384615384616
a28121,17,"(16, 17]",mixed,0.009615384615384616
a28273,17,"(16, 17]",mixed,0.009615384615384616
a28610,17,"(16, 17]",mixed,0.009615384615384616
a28800,17,"(16, 17]",mixed,0.009615384615384616
a29719,17,"(16, 17]",mixed,0.009615384615384616
a30287,17,"(16, 17]",mixed,0.009615384615384616
a30290,17,"(16, 17]",mixed,0.009615384615384616
a30882,17,"(16, 17]",mixed,0.009615384615384616
a31035,17,"(16, 17]",mixed,0.009615384615384616
a31446,17,"(16, 17]",mixed,0.009615384615384616
a07288,19,"(18, 19]",mixed,0.1
a07376,19,"(18, 19]",mixed,0.1
a07916,19,"(18, 19]",mixed,0.1
a12573,19,"(18, 19]",mixed,0.1
a16615,19,"(18, 19]",mixed,0.1
a19073,19,"(18, 19]",mixed,0.1
a20137,19,"(18, 19]",mixed,0.1
a27396,19,"(18, 19]",mixed,0.1
a27761,19,"(18, 19]",mixed,0.1
a27899,19,"(18, 19]",mixed,0.1
a00134,20,"(19, 20]",mixed,0.06666666666666667
a02812,20,"(19, 20]",mixed,0.06666666666666667
a03576,20,"(19, 20]",mixed,0.06666666666666667
a07398,20,"(19, 20]",mixed,0.06666666666666667
a08841,20,"(19, 20]",mixed,0.06666666666666667
a08848,20,"(19, 20]",mixed,0.06666666666666667
a09043,20,"(19, 20]",mixed,0.06666666666666667
a13194,20,"(19, 20]",mixed,0.06666666666666667
a15342,20,"(19, 20]",mixed,0.06666666666666667
a19915,20,"(19, 20]",mixed,0.06666666666666667
a23818,20,"(19, 20]",mixed,0.06666666666666667
a26667,20,"(19, 20]",mixed,0.06666666666666667
a27486,20,"(19, 20]",mixed,0.06666666666666667
a30405,20,"(19, 20]",mixed,0.06666666666666667
a30446,20,"(19, 20]",mixed,0.06666666666666667
a02560,22,"(21, 22]",mixed,0.047619047619047616
a04539,22,"(21, 22]",mixed,0.047619047619047616
a08866,22,"(21, 22]",mixed,0.047619047619047616
a09485,22,"(21, 22]",mixed,0.047619047619047616
a09493,22,"(21, 22]",mixed,0.047619047619047616
a09737,22,"(21, 22]",mixed,0.047619047619047616
a11525,22,"(21, 22]",mixed,0.047619047619047616
a15025,22,"(21, 22]",mixed,0.047619047619047616
a15509,22,"(21, 22]",mixed,0.047619047619047616
a15515,22,"(21, 22]",mixed,0.047619047619047616
a15985,22,"(21, 22]",mixed,0.047619047619047616
a18271,22,"(21, 22]",mixed,0.047619047619047616
a19081,22,"(21, 22]",mixed,0.047619047619047616
a19106,22,"(21, 22]",mixed,0.047619047619047616
a19380,22,"(21, 22]",mixed,0.047619047619047616
a20464,22,"(21, 22]",mixed,0.047619047619047616
a20676,22,"(21, 22]",mixed,0.047619047619047616
a20809,22,"(21, 22]",mixed,0.047619047619047616
a21170,22,"(21, 22]",mixed,0.047619047619047616
a21512,22,"(21, 22]",mixed,0.047619047619047616
a24589,22,"(21, 22]",mixed,0.047619047619047616
a03937,24,"(23, 24]",mixed,0.09090909090909091
a04827,24,"(23, 24]",mixed,0.09090909090909091
a09411,24,"(23, 24]",mixed,0.09090909090909091
a10552,24,"(23, 24]",mixed,0.09090909090909091
a16965,24,"(23, 24]",mixed,0.09090909090909091
a17602,24,"(23, 24]",mixed,0.09090909090909091
a21150,24,"(23, 24]",mixed,0.09090909090909091
a21750,24,"(23, 24]",mixed,0.09090909090909091
a23876,24,"(23, 24]",mixed,0.09090909090909091
a24475,24,"(23, 24]",mixed,0.09090909090909091
a24990,24,"(23, 24]",mixed,0.09090909090909091
a07786,29,"(28, 29]",mixed,0.1111111111111111
a08387,29,"(28, 29]",mixed,0.1111111111111111
a14840,29,"(28, 29]",mixed,0.1111111111111111
a16986,29,"(28, 29]",mixed,0.1111111111111111
a17253,29,"(28, 29]",mixed,0.1111111111111111
a24344,29,"(28, 29]",mixed,0.1111111111111111
a25191,29,"(28, 29]",mixed,0.1111111111111111
a26180,29,"(28, 29]",mixed,0.1111111111111111
a28880,29,"(28, 29]",mixed,0.1111111111111111
a01752,31,"(30, 31]",mixed,0.045454545454545456
a02198,31,"(30, 31]",mixed,0.045454545454545456
a03699,31,"(30, 31]",mixed,0.045454545454545456
a04711,31,"(30, 31]",mixed,0.045454545454545456
a05678,31,"(30, 31]",mixed,0.045454545454545456
a05799,31,"(30, 31]",mixed,0.045454545454545456
a07260,31,"(30, 31]",mixed,0.045454545454545456
a08541,31,"(30, 31]",mixed,0.045454545454545456
a09096,31,"(30, 31]",mixed,0.045454545454545456
a12924,31,"(30, 31]",mixed,0.045454545454545456
a14137,31,"(30, 31]",mixed,0.045454545454545456
a17180,31,"(30, 31]",mixed,0.045454545454545456
a17263,31,"(30, 31]",mixed,0.045454545454545456
a17304,31,"(30, 31]",mixed,0.045454545454545456
a17670,31,"(30, 31]",mixed,0.045454545454545456
a19392,31,"(30, 31]",mixed,0.045454545454545456
a21394,31,"(30, 31]",mixed,0.045454545454545456
a22795,31,"(30, 31]",mixed,0.045454545454545456
a24111,31,"(30, 31]",mixed,0.045454545454545456
a25987,31,"(30, 31]",mixed,0.045454545454545456
a26339,31,"(30, 31]",mixed,0.045454545454545456
a26466,31,"(30, 31]",mixed,0.045454545454545456
a00454,32,"(31, 32]",mixed,0.043478260869565216
