account,volume_category
a22306,no_transactions
a25767,low_volume
a26255,no_transactions
a09093,medium_volume
a24384,low_volume
a20264,medium_volume
a19629,low_volume
a27399,low_volume
a16047,no_transactions
a14884,no_transactions
a04344,no_transactions
a28292,low_volume
a13802,medium_volume
a27773,no_transactions
a06886,no_transactions
a21249,medium_volume
a28377,no_transactions
a07440,no_transactions
a24386,low_volume
a02652,no_transactions
a27561,medium_volume
a26427,no_transactions
a00694,no_transactions
a10412,medium_volume
a13791,no_transactions
a09547,no_transactions
a15378,medium_volume
a11277,low_volume
a02834,medium_volume
a09114,low_volume
a17326,no_transactions
a09261,no_transactions
a11230,medium_volume
a00001,no_transactions
a06073,no_transactions
a26444,medium_volume
a09056,no_transactions
a03982,no_transactions
a00221,low_volume
a01373,medium_volume
a04857,no_transactions
a18349,medium_volume
a06208,medium_volume
a24616,no_transactions
a12322,low_volume
a23196,no_transactions
a05710,no_transactions
a06581,no_transactions
a23827,low_volume
a02568,no_transactions
a01414,medium_volume
a22407,medium_volume
a31025,no_transactions
a14447,no_transactions
a10094,no_transactions
a15628,medium_volume
a08417,medium_volume
a31228,no_transactions
a26813,no_transactions
a28714,no_transactions
a12915,no_transactions
a19326,no_transactions
a12881,low_volume
a17477,no_transactions
a00572,no_transactions
a16808,no_transactions
a14568,no_transactions
a25034,low_volume
a29035,medium_volume
a19483,no_transactions
a25710,low_volume
a31043,medium_volume
a20904,no_transactions
a07578,no_transactions
a06213,no_transactions
a23812,no_transactions
a30806,no_transactions
a19947,no_transactions
a14512,no_transactions
a18806,low_volume
a25371,low_volume
a12583,medium_volume
a25123,low_volume
a12802,no_transactions
a31036,low_volume
a04999,no_transactions
a22553,low_volume
a29420,no_transactions
a09779,no_transactions
a12510,medium_volume
a21608,no_transactions
a15077,medium_volume
a08579,low_volume
a18356,medium_volume
a24973,no_transactions
a25863,medium_volume
a13981,no_transactions
a09941,low_volume
a19703,medium_volume
a06395,medium_volume
a23671,no_transactions
a18070,low_volume
a22163,no_transactions
a29115,no_transactions
a30366,no_transactions
a28366,medium_volume
a29149,no_transactions
a26392,low_volume
a27064,medium_volume
a11414,no_transactions
a20730,medium_volume
a30448,low_volume
a07048,no_transactions
a22911,no_transactions
a25650,low_volume
a05997,no_transactions
a28317,no_transactions
a00306,no_transactions
a03506,no_transactions
a31208,low_volume
a07022,no_transactions
a29843,no_transactions
a01408,medium_volume
a21692,medium_volume
a19039,medium_volume
a26864,medium_volume
a02467,no_transactions
a22839,low_volume
a09250,low_volume
a08389,medium_volume
a03305,no_transactions
a04283,no_transactions
a27825,no_transactions
a00271,low_volume
a22714,low_volume
a24096,low_volume
a25472,low_volume
a05973,no_transactions
a19679,no_transactions
a07997,no_transactions
a20208,no_transactions
a20046,medium_volume
a28326,medium_volume
a06407,medium_volume
a12558,no_transactions
a01044,no_transactions
a25599,no_transactions
a04872,no_transactions
a19844,no_transactions
a17840,medium_volume
a15789,medium_volume
a09140,no_transactions
a30310,medium_volume
a21240,medium_volume
a11228,medium_volume
a16252,medium_volume
a02457,medium_volume
a00455,no_transactions
a27840,no_transactions
a14171,no_transactions
a19457,no_transactions
a09069,no_transactions
a20109,medium_volume
a17296,low_volume
a25075,low_volume
a12838,medium_volume
a03734,no_transactions
a23011,low_volume
a17145,no_transactions
a10218,low_volume
a00798,no_transactions
a04149,no_transactions
a06769,no_transactions
a01728,no_transactions
a12008,no_transactions
a29593,medium_volume
a10935,no_transactions
a21298,medium_volume
a20653,low_volume
a28505,low_volume
a04530,no_transactions
a22574,no_transactions
a19910,no_transactions
a15980,medium_volume
a14946,low_volume
a20413,low_volume
a08848,low_volume
a12281,no_transactions
a11233,no_transactions
a01460,medium_volume
a16291,low_volume
a28979,low_volume
a25900,no_transactions
a23584,medium_volume
a21053,no_transactions
a02875,low_volume
a14664,no_transactions
a23926,no_transactions
a31367,low_volume
a18752,no_transactions
a18531,medium_volume
a09294,low_volume
a29513,low_volume
a05783,medium_volume
a01319,no_transactions
a27498,medium_volume
a00631,no_transactions
a24220,no_transactions
a05245,medium_volume
a27384,medium_volume
a15195,low_volume
a03956,low_volume
a24174,low_volume
a29304,low_volume
a06670,no_transactions
a13761,medium_volume
a20649,medium_volume
a11712,no_transactions
a01486,medium_volume
a14868,medium_volume
a24509,no_transactions
a26964,medium_volume
a12635,medium_volume
a28764,medium_volume
a03411,low_volume
a19082,low_volume
a02100,low_volume
a18343,no_transactions
a16712,no_transactions
a16009,medium_volume
a09825,medium_volume
a09354,no_transactions
a19346,no_transactions
a18605,no_transactions
a02763,low_volume
a13956,medium_volume
a30694,medium_volume
a13524,no_transactions
a26657,no_transactions
a16815,medium_volume
a10547,no_transactions
a09803,medium_volume
a06266,no_transactions
a17484,no_transactions
a11422,medium_volume
a15219,low_volume
a07651,low_volume
a07475,no_transactions
a14964,low_volume
a22631,medium_volume
a23448,medium_volume
a12361,no_transactions
a31397,no_transactions
a22549,no_transactions
a02147,medium_volume
a01845,medium_volume
a02880,low_volume
a01345,no_transactions
a02696,no_transactions
a24629,low_volume
a11531,medium_volume
a20840,low_volume
a20328,medium_volume
a10037,no_transactions
a22178,medium_volume
a08841,medium_volume
a13172,no_transactions
a28228,no_transactions
a07360,low_volume
a25058,no_transactions
a01706,no_transactions
a22857,no_transactions
a00377,no_transactions
a01830,low_volume
a04830,low_volume
a22339,medium_volume
a12300,medium_volume
a07571,no_transactions
a28119,low_volume
a21977,low_volume
a06710,low_volume
a04076,low_volume
a20802,medium_volume
a05917,low_volume
a00920,low_volume
a25794,low_volume
a24946,medium_volume
a25508,medium_volume
a18595,medium_volume
a25696,medium_volume
a28008,no_transactions
a31490,no_transactions
a28993,no_transactions
a07852,medium_volume
a14368,no_transactions
a07574,no_transactions
a29285,no_transactions
a13598,medium_volume
a14112,medium_volume
a11663,medium_volume
a28702,no_transactions
a30782,low_volume
a21861,no_transactions
a14695,medium_volume
a06803,low_volume
a13399,no_transactions
a04419,medium_volume
a03498,no_transactions
a06930,low_volume
a13073,low_volume
a02632,no_transactions
a18731,low_volume
a15723,no_transactions
a24649,no_transactions
a13950,medium_volume
a13729,low_volume
a22679,no_transactions
a30457,no_transactions
a27560,medium_volume
a18820,no_transactions
a14855,medium_volume
a09554,no_transactions
a03952,low_volume
a31195,medium_volume
a24082,no_transactions
a24265,low_volume
a15023,no_transactions
a30930,no_transactions
a16573,no_transactions
a14480,no_transactions
a04994,no_transactions
a01293,medium_volume
a11524,low_volume
a09345,medium_volume
a11244,low_volume
a23799,no_transactions
a00341,no_transactions
a19710,low_volume
a02631,medium_volume
a15794,medium_volume
a11032,low_volume
a25622,no_transactions
a18676,no_transactions
a31414,medium_volume
a05063,medium_volume
a04829,low_volume
a10282,medium_volume
a26076,medium_volume
a26549,medium_volume
a09818,no_transactions
a28919,no_transactions
a18110,no_transactions
a12308,low_volume
a00894,medium_volume
a29934,medium_volume
a00563,no_transactions
a23068,no_transactions
a15900,no_transactions
a25049,low_volume
a16093,no_transactions
a24256,no_transactions
a18935,no_transactions
a08674,no_transactions
a00318,medium_volume
a19685,no_transactions
a00926,no_transactions
a14968,no_transactions
a20459,no_transactions
a20146,medium_volume
a05377,no_transactions
a22524,no_transactions
a05989,no_transactions
a13350,no_transactions
a02939,no_transactions
a16460,medium_volume
a29832,no_transactions
a02014,no_transactions
a02646,medium_volume
a14972,low_volume
a10866,low_volume
a12304,no_transactions
a26029,medium_volume
a19502,medium_volume
a23770,low_volume
a01596,low_volume
a08205,medium_volume
a00072,no_transactions
a25389,no_transactions
a14519,no_transactions
a18745,no_transactions
a00127,medium_volume
a29378,no_transactions
a10222,low_volume
a16530,medium_volume
a22379,medium_volume
a14847,no_transactions
a27721,no_transactions
a12942,medium_volume
a13435,no_transactions
a22138,no_transactions
a31290,medium_volume
a21085,low_volume
a27206,no_transactions
a26771,no_transactions
a27649,no_transactions
a23905,no_transactions
a26374,low_volume
a14534,no_transactions
a00740,low_volume
a00802,medium_volume
a07552,medium_volume
a28742,medium_volume
a18879,low_volume
a10421,medium_volume
a03085,medium_volume
a09833,low_volume
a12736,medium_volume
a00348,no_transactions
a10680,medium_volume
a13774,no_transactions
a20974,no_transactions
a03855,medium_volume
a07139,no_transactions
a22593,no_transactions
a15976,medium_volume
a16650,medium_volume
a28477,no_transactions
a28971,medium_volume
a07203,low_volume
a08796,medium_volume
a18426,medium_volume
a30486,low_volume
a30646,low_volume
a15517,no_transactions
a19715,medium_volume
a07010,no_transactions
a29176,no_transactions
a02012,no_transactions
a15138,low_volume
a09820,low_volume
a04189,no_transactions
a10188,low_volume
a03088,medium_volume
a29897,low_volume
a17658,low_volume
a31235,low_volume
a00361,no_transactions
a10957,medium_volume
a19560,no_transactions
a06137,low_volume
a12611,no_transactions
a07787,no_transactions
a12807,low_volume
a27816,no_transactions
a01873,no_transactions
a28354,no_transactions
a16313,medium_volume
a01246,no_transactions
a08915,medium_volume
a16299,medium_volume
a25323,no_transactions
a14608,low_volume
a27622,no_transactions
a07086,medium_volume
a27733,medium_volume
a25067,medium_volume
a21540,low_volume
a05076,no_transactions
a05357,medium_volume
a20371,low_volume
a15480,medium_volume
a18404,low_volume
a13760,no_transactions
a00547,no_transactions
a01175,medium_volume
a22395,low_volume
a17182,no_transactions
a06022,medium_volume
a23336,medium_volume
a14469,no_transactions
a08886,no_transactions
a15677,no_transactions
a29864,no_transactions
a05682,low_volume
a07416,no_transactions
a08736,low_volume
a05832,medium_volume
a06941,medium_volume
a14117,low_volume
a01045,low_volume
a24111,low_volume
a21031,no_transactions
a24337,medium_volume
a22170,no_transactions
a16978,no_transactions
a15519,low_volume
a29536,no_transactions
a31174,low_volume
a19486,no_transactions
a20655,low_volume
a17593,no_transactions
a18566,no_transactions
a01320,no_transactions
a14378,low_volume
a28128,medium_volume
a15762,no_transactions
a05559,low_volume
a23814,no_transactions
a23144,medium_volume
a15546,no_transactions
a05470,medium_volume
a29368,no_transactions
a09270,low_volume
a00736,no_transactions
a15370,low_volume
a30283,no_transactions
a10975,no_transactions
a15223,medium_volume
a18453,no_transactions
a15490,medium_volume
a14234,medium_volume
a07011,no_transactions
a16273,medium_volume
a30991,medium_volume
a04272,medium_volume
a16279,no_transactions
a05760,no_transactions
a04443,no_transactions
a23186,no_transactions
a19427,medium_volume
a14957,no_transactions
a18492,medium_volume
a08218,medium_volume
a30989,medium_volume
a20789,medium_volume
a16886,no_transactions
a16770,low_volume
a07786,medium_volume
a06305,low_volume
a12064,medium_volume
a25619,no_transactions
a30764,no_transactions
a11143,medium_volume
a01504,low_volume
a11079,low_volume
a00645,low_volume
a30814,low_volume
a27864,no_transactions
a27922,no_transactions
a01292,no_transactions
a16477,no_transactions
a14671,no_transactions
a29332,no_transactions
a10708,no_transactions
a04975,no_transactions
a06237,no_transactions
a26107,medium_volume
a02475,no_transactions
a11276,medium_volume
a24959,low_volume
a02575,low_volume
a00404,low_volume
a14869,no_transactions
a10831,no_transactions
a27991,no_transactions
a10093,medium_volume
a16736,no_transactions
a19365,no_transactions
a10629,no_transactions
a09948,no_transactions
a02776,low_volume
a29263,medium_volume
a13512,no_transactions
a23400,low_volume
a22057,no_transactions
a02495,low_volume
a14008,medium_volume
a06537,medium_volume
a14428,no_transactions
a27650,medium_volume
a25694,no_transactions
a31066,medium_volume
a02835,no_transactions
a00754,medium_volume
a01117,medium_volume
a16021,low_volume
a27225,no_transactions
a31164,no_transactions
a02791,no_transactions
a04810,no_transactions
a23495,no_transactions
a24143,no_transactions
a14766,low_volume
a05094,no_transactions
a10964,no_transactions
a14364,no_transactions
a14769,medium_volume
a25870,no_transactions
a12129,no_transactions
a26403,no_transactions
a05368,no_transactions
a08876,no_transactions
a13700,medium_volume
a20377,no_transactions
a21341,no_transactions
a11809,no_transactions
a27202,medium_volume
a19713,no_transactions
a10368,no_transactions
a21826,low_volume
a14934,medium_volume
a24653,medium_volume
a21871,low_volume
a29043,no_transactions
a17409,low_volume
a29939,low_volume
a26296,no_transactions
a23150,low_volume
a11364,low_volume
a30221,no_transactions
a08557,no_transactions
a27259,no_transactions
a09817,no_transactions
a07396,no_transactions
a06097,medium_volume
a24208,low_volume
a20382,no_transactions
a30257,no_transactions
a29381,no_transactions
a25097,no_transactions
a25774,no_transactions
a30425,low_volume
a23645,no_transactions
a14722,no_transactions
a19076,medium_volume
a20909,medium_volume
a19310,no_transactions
a03213,no_transactions
a06113,medium_volume
a02684,no_transactions
a14794,no_transactions
a17118,medium_volume
a00459,no_transactions
a28151,no_transactions
a03925,medium_volume
a27611,medium_volume
a18586,low_volume
a08232,no_transactions
a02515,no_transactions
a06278,medium_volume
a08062,no_transactions
a03063,medium_volume
a29398,no_transactions
a14488,no_transactions
a08385,no_transactions
a06551,no_transactions
a16571,no_transactions
a12357,medium_volume
a21043,low_volume
a05067,no_transactions
a13674,no_transactions
a22702,medium_volume
a26865,no_transactions
a28735,no_transactions
a06756,no_transactions
a24815,medium_volume
a04423,low_volume
a17753,low_volume
a18234,low_volume
a06634,low_volume
a18228,no_transactions
a25772,medium_volume
a25805,medium_volume
a13965,no_transactions
a27175,medium_volume
a06669,no_transactions
a29161,medium_volume
a17987,low_volume
a02503,no_transactions
a13571,medium_volume
a26128,no_transactions
a12369,low_volume
a26803,no_transactions
a21599,no_transactions
a02599,no_transactions
a23018,no_transactions
a24268,no_transactions
a14344,medium_volume
a12075,medium_volume
a02317,medium_volume
a17826,no_transactions
a02118,low_volume
a01528,no_transactions
a06006,low_volume
a26308,no_transactions
a22075,medium_volume
a24403,medium_volume
a01826,no_transactions
a21183,no_transactions
a20591,no_transactions
a06232,no_transactions
a08792,medium_volume
a06933,low_volume
a09680,low_volume
a22058,medium_volume
a11992,no_transactions
a17461,low_volume
a11342,low_volume
a06966,low_volume
a22959,medium_volume
a20222,medium_volume
a13591,medium_volume
a22667,no_transactions
a19849,medium_volume
a12822,no_transactions
a05843,no_transactions
a08669,no_transactions
a14659,medium_volume
a29188,medium_volume
a10784,medium_volume
a27138,medium_volume
a21232,medium_volume
a15134,no_transactions
a15055,no_transactions
a07592,no_transactions
a04295,no_transactions
a22345,no_transactions
a08721,medium_volume
a04397,low_volume
a13069,low_volume
a15965,no_transactions
a21718,no_transactions
a31093,medium_volume
a15736,medium_volume
a09705,medium_volume
a27209,medium_volume
a00961,medium_volume
a18393,no_transactions
a05527,no_transactions
a11089,no_transactions
a26472,medium_volume
a12444,no_transactions
a22501,no_transactions
a21699,low_volume
a26216,no_transactions
a21099,low_volume
a07681,no_transactions
a07931,no_transactions
a27185,no_transactions
a25517,no_transactions
a21796,no_transactions
a17129,no_transactions
a30916,medium_volume
a27355,no_transactions
a22114,no_transactions
a21375,no_transactions
a31429,medium_volume
a27464,no_transactions
a10543,no_transactions
a05085,no_transactions
a15116,medium_volume
a22687,no_transactions
a09781,no_transactions
a13971,no_transactions
a13930,medium_volume
a13839,no_transactions
a16029,medium_volume
a07182,no_transactions
a29279,no_transactions
a02320,no_transactions
a10163,no_transactions
a07045,no_transactions
a30104,no_transactions
a24577,low_volume
a23373,no_transactions
a10460,no_transactions
a30742,no_transactions
a15166,low_volume
a08453,medium_volume
a22179,medium_volume
a16824,medium_volume
a07247,medium_volume
a25628,no_transactions
a13659,no_transactions
a14240,no_transactions
a06695,low_volume
a17564,low_volume
a19298,low_volume
a18481,no_transactions
a08260,no_transactions
a07412,no_transactions
a15597,no_transactions
a14626,medium_volume
a26269,medium_volume
a14014,no_transactions
a28762,no_transactions
a08882,medium_volume
a18688,no_transactions
a23834,no_transactions
a28758,no_transactions
a19780,medium_volume
a03701,no_transactions
a11934,no_transactions
a10906,no_transactions
a24154,no_transactions
a09908,low_volume
a00644,no_transactions
a30456,no_transactions
a27147,medium_volume
a19736,low_volume
a06935,no_transactions
a06489,low_volume
a00319,medium_volume
a06823,medium_volume
a07526,medium_volume
a04301,no_transactions
a28032,low_volume
a20166,no_transactions
a04361,no_transactions
a19587,no_transactions
a29294,medium_volume
a14074,no_transactions
a08954,no_transactions
a18088,low_volume
a07630,no_transactions
a04162,low_volume
a06335,medium_volume
a03563,medium_volume
a23820,medium_volume
a04717,medium_volume
a20778,medium_volume
a19541,no_transactions
a05496,low_volume
a07986,no_transactions
a01337,no_transactions
a09704,no_transactions
a30903,low_volume
a07535,medium_volume
a11551,medium_volume
a06318,low_volume
a21182,no_transactions
a04132,no_transactions
a23932,low_volume
a10141,no_transactions
a26475,medium_volume
a09549,no_transactions
a14073,no_transactions
a09213,medium_volume
a22292,medium_volume
a19785,low_volume
a04675,low_volume
a23573,no_transactions
a16655,no_transactions
a06250,medium_volume
a04908,no_transactions
a23975,medium_volume
a11223,medium_volume
a21047,no_transactions
a15609,no_transactions
a24502,no_transactions
a09274,low_volume
a21629,low_volume
a09088,no_transactions
a10697,no_transactions
a05767,medium_volume
a07724,no_transactions
a11539,medium_volume
a26778,no_transactions
a24928,low_volume
a17112,low_volume
a11521,no_transactions
a07760,no_transactions
a13463,no_transactions
a02368,medium_volume
a04347,medium_volume
a25589,no_transactions
a18429,no_transactions
a11238,no_transactions
a04082,no_transactions
a06520,no_transactions
a28245,low_volume
a05987,medium_volume
a12339,no_transactions
a06653,no_transactions
a00746,no_transactions
a12195,medium_volume
a16817,medium_volume
a25582,no_transactions
a09868,medium_volume
a31034,no_transactions
a18167,low_volume
a23121,no_transactions
a12285,no_transactions
a17992,medium_volume
a23467,no_transactions
a09355,medium_volume
a00616,medium_volume
a28487,no_transactions
a23279,no_transactions
a05644,no_transactions
a17449,no_transactions
a03577,medium_volume
a14505,no_transactions
a22557,no_transactions
a00492,no_transactions
a04836,no_transactions
a20309,low_volume
a18642,medium_volume
a20018,medium_volume
a23291,medium_volume
a30838,no_transactions
a05970,no_transactions
a26451,no_transactions
a01580,low_volume
a16742,no_transactions
a20712,no_transactions
a09656,no_transactions
a15160,no_transactions
a15225,low_volume
a15660,low_volume
a28877,low_volume
a24454,no_transactions
a14746,medium_volume
a06499,no_transactions
a08717,no_transactions
a10994,medium_volume
a22762,medium_volume
a26894,low_volume
a21962,no_transactions
a05745,low_volume
a03069,no_transactions
a13409,no_transactions
a24804,no_transactions
a24395,no_transactions
a16463,medium_volume
a20803,no_transactions
a06658,medium_volume
a10201,no_transactions
a21802,no_transactions
a22244,medium_volume
a14494,no_transactions
a01509,no_transactions
a04123,no_transactions
a04958,no_transactions
a12299,no_transactions
a19798,medium_volume
a02348,low_volume
a24349,no_transactions
a03595,no_transactions
a03253,low_volume
a12892,medium_volume
a16414,low_volume
a18706,low_volume
a10522,no_transactions
a26247,medium_volume
a26746,no_transactions
a17781,medium_volume
a05689,low_volume
a09407,no_transactions
a00118,low_volume
a30725,no_transactions
a29496,medium_volume
a25166,medium_volume
a22103,medium_volume
a17825,medium_volume
a14463,no_transactions
a25301,no_transactions
a12418,no_transactions
a17574,no_transactions
a22645,no_transactions
a16216,medium_volume
a08923,medium_volume
a05171,medium_volume
a14343,low_volume
a27160,no_transactions
a11058,medium_volume
a16055,medium_volume
a26611,no_transactions
a24567,low_volume
a11759,low_volume
a09449,no_transactions
a05871,no_transactions
a17700,no_transactions
a18266,low_volume
a19375,medium_volume
a01562,low_volume
a16597,no_transactions
a03942,low_volume
a23654,medium_volume
a25518,medium_volume
a09912,no_transactions
a11533,medium_volume
a30741,low_volume
a07839,low_volume
a30779,no_transactions
a12489,no_transactions
a23991,low_volume
a18615,low_volume
a04924,low_volume
a30055,low_volume
a31350,medium_volume
a16628,low_volume
a09041,medium_volume
a11272,no_transactions
a05122,no_transactions
a22047,low_volume
a09072,no_transactions
a23475,low_volume
a31103,no_transactions
a24526,low_volume
a19358,no_transactions
a09400,medium_volume
a16171,medium_volume
a21628,no_transactions
a01547,medium_volume
a29152,medium_volume
a30592,low_volume
a16566,no_transactions
a08176,no_transactions
a01666,no_transactions
a27841,no_transactions
a27848,no_transactions
a17214,medium_volume
a28147,no_transactions
a02992,low_volume
a07098,no_transactions
a11016,no_transactions
a31268,no_transactions
a05554,low_volume
a07846,low_volume
a29678,no_transactions
a25432,medium_volume
a29376,medium_volume
a02911,low_volume
a22519,low_volume
a13955,no_transactions
a13476,medium_volume
a16690,medium_volume
a24443,no_transactions
a29854,medium_volume
a07237,no_transactions
a06751,low_volume
a05395,no_transactions
a07779,medium_volume
a09850,low_volume
a11274,low_volume
a07449,no_transactions
a03593,low_volume
a23302,medium_volume
a07027,low_volume
a14755,medium_volume
a30522,no_transactions
a04984,low_volume
a01510,no_transactions
a16668,no_transactions
a28376,medium_volume
a07952,no_transactions
a17444,low_volume
a00457,low_volume
a07769,low_volume
a16234,no_transactions
a07264,no_transactions
a04078,no_transactions
a11065,no_transactions
a08139,no_transactions
a28681,no_transactions
a23419,no_transactions
a24923,medium_volume
a01890,no_transactions
a01139,medium_volume
a30150,no_transactions
a23392,no_transactions
a16478,no_transactions
a04540,no_transactions
a08632,medium_volume
a10816,medium_volume
a04279,no_transactions
a07712,medium_volume
a02103,no_transactions
a22780,medium_volume
a02468,low_volume
a00046,no_transactions
a18202,no_transactions
a14437,medium_volume
a28960,low_volume
a07753,no_transactions
a14097,no_transactions
a31379,no_transactions
a02580,low_volume
a04914,low_volume
a08756,no_transactions
a07174,low_volume
a26310,medium_volume
a30893,medium_volume
a04790,medium_volume
a21116,low_volume
a25815,low_volume
a25038,no_transactions
a13635,low_volume
a24924,medium_volume
a04812,low_volume
a05550,medium_volume
a08868,no_transactions
a16963,no_transactions
a24257,medium_volume
a06681,no_transactions
a10166,medium_volume
a09189,low_volume
a28916,medium_volume
a00281,medium_volume
a26561,no_transactions
a00742,no_transactions
a26078,medium_volume
a12951,no_transactions
a22100,medium_volume
a08699,medium_volume
a10070,medium_volume
a02513,no_transactions
a22846,medium_volume
a19930,medium_volume
a24059,no_transactions
a29215,medium_volume
a29011,low_volume
a26808,medium_volume
a29270,no_transactions
a01814,no_transactions
a08257,no_transactions
a15002,no_transactions
a23601,no_transactions
a27899,no_transactions
a05380,no_transactions
a02415,medium_volume
a10181,no_transactions
a22009,no_transactions
a22647,no_transactions
a22014,no_transactions
a13360,no_transactions
a16828,medium_volume
a02121,low_volume
a19520,low_volume
a28379,no_transactions
a17866,medium_volume
a06337,no_transactions
a04353,medium_volume
a15324,no_transactions
a10943,medium_volume
a00287,medium_volume
a16071,no_transactions
a09932,no_transactions
a24895,medium_volume
a16376,medium_volume
a20719,no_transactions
a22107,no_transactions
a29930,medium_volume
a19390,low_volume
a29498,no_transactions
a17983,no_transactions
a16866,low_volume
a12301,no_transactions
a07091,medium_volume
a08054,low_volume
a17608,low_volume
a04661,medium_volume
a13473,medium_volume
a10291,no_transactions
a02820,no_transactions
a09496,medium_volume
a09897,medium_volume
a16685,no_transactions
a18892,medium_volume
a00906,low_volume
a06929,medium_volume
a31465,medium_volume
a30164,medium_volume
a09612,medium_volume
a14161,medium_volume
a18057,low_volume
a25533,no_transactions
a12978,medium_volume
a22104,low_volume
a03280,no_transactions
a16204,medium_volume
a00197,medium_volume
a14992,no_transactions
a04848,low_volume
a26132,no_transactions
a31497,low_volume
a29506,no_transactions
a24814,no_transactions
a25454,no_transactions
a14304,medium_volume
a26587,no_transactions
a23791,no_transactions
a04190,medium_volume
a05241,medium_volume
a04495,low_volume
a26618,medium_volume
a18798,medium_volume
a30242,medium_volume
a27663,no_transactions
a28510,no_transactions
a19031,low_volume
a05481,no_transactions
a26582,no_transactions
a29959,low_volume
a30919,no_transactions
a01870,low_volume
a05831,no_transactions
a16370,medium_volume
a27930,no_transactions
a16249,no_transactions
a05980,no_transactions
a12499,no_transactions
a30421,no_transactions
a22782,medium_volume
a27048,medium_volume
a08825,no_transactions
a31181,no_transactions
a13188,medium_volume
a30169,low_volume
a11791,no_transactions
a18907,no_transactions
a30012,low_volume
a23890,medium_volume
a06433,no_transactions
a03494,low_volume
a10343,low_volume
a11056,medium_volume
a14825,medium_volume
a28241,no_transactions
a08304,medium_volume
a17192,no_transactions
a02941,no_transactions
a17470,low_volume
a28492,medium_volume
a16355,medium_volume
a08777,no_transactions
a00847,no_transactions
a04055,medium_volume
a18015,medium_volume
a01698,medium_volume
a16537,no_transactions
a27551,no_transactions
a24359,no_transactions
a11096,medium_volume
a11059,no_transactions
a15445,medium_volume
a01041,no_transactions
a06191,medium_volume
a30252,no_transactions
a22442,medium_volume
a15489,no_transactions
a19311,no_transactions
a09832,medium_volume
a23818,no_transactions
a15603,no_transactions
a08949,no_transactions
a07432,low_volume
a15375,medium_volume
a12231,medium_volume
a18601,no_transactions
a23239,no_transactions
a18652,medium_volume
a05700,no_transactions
a23682,medium_volume
a01429,medium_volume
a07834,no_transactions
a04225,no_transactions
a03157,no_transactions
a28898,medium_volume
a17960,no_transactions
a23688,low_volume
a15635,medium_volume
a29540,no_transactions
a15458,no_transactions
a26879,medium_volume
a29712,medium_volume
a04452,no_transactions
a17038,no_transactions
a00423,medium_volume
a24242,no_transactions
a06637,no_transactions
a13820,medium_volume
a15344,no_transactions
a15343,no_transactions
a26238,medium_volume
a11550,medium_volume
a15086,medium_volume
a01417,medium_volume
a31259,no_transactions
a25229,medium_volume
a12474,medium_volume
a23349,no_transactions
a09348,no_transactions
a08104,no_transactions
a24213,no_transactions
a01273,medium_volume
a21981,medium_volume
a13490,no_transactions
a20824,no_transactions
a19926,no_transactions
a17125,no_transactions
a25551,no_transactions
a11575,medium_volume
a15893,no_transactions
a09573,medium_volume
a16664,medium_volume
a14709,medium_volume
a26749,no_transactions
a17332,no_transactions
a24439,no_transactions
a08940,no_transactions
a29989,medium_volume
a10702,medium_volume
a29204,medium_volume
a27900,no_transactions
a03375,low_volume
a28052,no_transactions
a21822,no_transactions
a24909,low_volume
a19871,low_volume
a15215,no_transactions
a28468,no_transactions
a19218,no_transactions
a06183,low_volume
a23191,no_transactions
a17778,no_transactions
a11084,no_transactions
a03980,no_transactions
a30043,medium_volume
a22930,medium_volume
a23131,medium_volume
a02824,medium_volume
a19915,low_volume
a28348,no_transactions
a18796,no_transactions
a00560,no_transactions
a05230,no_transactions
a25499,low_volume
a03520,no_transactions
a08526,low_volume
a16595,medium_volume
a04006,no_transactions
a07702,low_volume
a30729,no_transactions
a25652,low_volume
a14037,medium_volume
a13857,medium_volume
a01133,low_volume
a07926,no_transactions
a16906,no_transactions
a03317,no_transactions
a19029,medium_volume
a15417,no_transactions
a29978,low_volume
a09578,low_volume
a00669,low_volume
a26750,medium_volume
a05988,medium_volume
a22690,medium_volume
a04542,low_volume
a07876,medium_volume
a10187,low_volume
a14571,medium_volume
a25383,medium_volume
a17777,low_volume
a17873,medium_volume
a17898,medium_volume
a13166,medium_volume
a13085,low_volume
a17603,no_transactions
a27875,low_volume
a11847,medium_volume
a16943,no_transactions
a13548,no_transactions
a25092,no_transactions
a25459,no_transactions
a05255,no_transactions
a09351,medium_volume
a28240,low_volume
a29187,low_volume
a21995,no_transactions
a21178,no_transactions
a23065,medium_volume
a22764,low_volume
a28676,no_transactions
a24507,low_volume
a07259,no_transactions
a21199,low_volume
a26763,no_transactions
a14532,medium_volume
a14172,low_volume
a19385,medium_volume
a08852,medium_volume
a19132,no_transactions
a17221,medium_volume
a21409,no_transactions
a19379,no_transactions
a18741,no_transactions
a08719,medium_volume
a07661,medium_volume
a27580,no_transactions
a18538,no_transactions
a13163,no_transactions
a29198,no_transactions
a24095,no_transactions
a02657,no_transactions
a30046,no_transactions
a28139,no_transactions
a24670,no_transactions
a09830,no_transactions
a05319,no_transactions
a01745,medium_volume
a30062,no_transactions
a08067,no_transactions
a14200,low_volume
a07305,no_transactions
a24614,no_transactions
a15262,no_transactions
a05254,no_transactions
a06504,medium_volume
a13460,no_transactions
a13472,no_transactions
a29876,no_transactions
a07030,medium_volume
a11006,low_volume
a15875,no_transactions
a27069,low_volume
